3641,Key.cmd,0,1651856954544165000
3642,Key.tab,0,1651856954684241000
3643,Key.cmd,1,1651856954825655000
3644,Key.tab,1,1651856954896030000
3645,'t',0,1651856957118273000
3646,'t',1,1651856957221028000
3647,'w',0,1651856957409132000
3648,'w',1,1651856957560970000
3649,'i',0,1651856957569185000
3650,'i',1,1651856957701240000
3651,Key.enter,0,1651856958141115000
3652,Key.enter,1,1651856958198496000
3653,Key.caps_lock,0,1651856963297068000
3654,Key.caps_lock,1,1651856963297632000
3655,'B',0,1651856963430559000
3656,Key.caps_lock,0,1651856963501933000
3657,Key.caps_lock,1,1651856963502472000
3658,'b',1,1651856963531249000
3659,'i',0,1651856964361849000
3660,'i',1,1651856964474078000
3661,'d',0,1651856964520930000
3662,'d',1,1651856964628601000
3663,'e',0,1651856964720711000
3664,'n',0,1651856964852543000
3665,'e',1,1651856964860969000
3666,Key.space,0,1651856964932949000
3667,'n',1,1651856965000550000
3668,Key.space,1,1651856965064917000
3669,'w',0,1651856965119455000
3670,'a',0,1651856965228362000
3671,'w',1,1651856965254564000
3672,'n',0,1651856965372194000
3673,'a',1,1651856965394675000
3674,'n',1,1651856965487799000
3675,'t',0,1651856965575936000
3676,'t',1,1651856965720283000
3677,Key.space,0,1651856966223859000
3678,Key.space,1,1651856966323902000
3679,'w',0,1651856967719932000
3680,'a',0,1651856967879721000
3681,'w',1,1651856967910417000
3682,'a',1,1651856968047997000
3683,'r',0,1651856968115561000
3684,Key.space,0,1651856968235393000
3685,'r',1,1651856968244139000
3686,Key.space,1,1651856968387427000
3687,'i',0,1651856968407402000
3688,'n',0,1651856968528445000
3689,Key.space,0,1651856968651495000
3690,'i',1,1651856968682608000
3691,'n',1,1651856968723573000
3692,Key.space,1,1651856968751599000
3693,Key.caps_lock,0,1651856968870473000
3694,Key.caps_lock,1,1651856968871354000
3695,'U',0,1651856969045686000
3696,'U',1,1651856969157924000
3697,Key.caps_lock,0,1651856969183325000
3698,Key.caps_lock,1,1651856969183946000
3699,'k',0,1651856969411706000
3700,'k',1,1651856969555693000
3701,'r',0,1651856969766721000
3702,'a',0,1651856969906742000
3703,'r',1,1651856969958487000
3704,'i',0,1651856970014698000
3705,'a',1,1651856970078694000
3706,'n',0,1651856970138521000
3707,'i',1,1651856970246577000
3708,'n',1,1651856970262676000
3709,'e',0,1651856970328357000
3710,Key.space,0,1651856970467716000
3711,'e',1,1651856970475509000
3712,Key.space,1,1651856970620196000
3713,'a',0,1651856971618731000
3714,Key.space,0,1651856971762482000
3715,'a',1,1651856971777314000
3716,Key.space,1,1651856971886992000
3717,'l',0,1651856972028852000
3718,'l',1,1651856972120960000
3719,'o',0,1651856972222585000
3720,'n',0,1651856972334572000
3721,'o',1,1651856972391945000
3722,'n',1,1651856972450900000
3723,'g',0,1651856972515857000
3724,Key.space,0,1651856972655473000
3725,'g',1,1651856972670492000
3726,Key.space,1,1651856972751833000
3727,'t',0,1651856972822817000
3728,'i',0,1651856972882967000
3729,'t',1,1651856972944838000
3730,'i',1,1651856973032414000
3731,'m',0,1651856973156640000
3732,'e',0,1651856973215984000
3733,'m',1,1651856973278150000
3734,'e',1,1651856973368666000
3735,Key.space,0,1651856973512532000
3736,Key.space,1,1651856973608791000
3737,'a',0,1651856973718704000
3738,'a',1,1651856973830996000
3739,'g',0,1651856974083728000
3740,'g',1,1651856974275718000
3741,'o',0,1651856974313137000
3742,'o',1,1651856974445591000
3743,'.',0,1651856974636729000
3744,'.',1,1651856974733172000
3745,Key.space,0,1651856974846163000
3746,Key.space,1,1651856974946574000
3747,'i',0,1651856975081594000
3748,'i',1,1651856975213399000
3749,Key.backspace,0,1651856975540525000
3750,Key.backspace,1,1651856975664359000
3751,Key.backspace,0,1651856975862249000
3752,Key.backspace,1,1651856975970628000
3753,Key.space,0,1651856976485462000
3754,Key.space,1,1651856976561495000
3755,Key.caps_lock,0,1651856977020907000
3756,Key.caps_lock,1,1651856977021386000
3757,'I',0,1651856977080006000
3758,Key.caps_lock,0,1651856977118201000
3759,Key.caps_lock,1,1651856977118650000
3760,Key.space,0,1651856977220665000
3761,'i',1,1651856977227992000
3762,Key.space,1,1651856977332597000
3763,'t',0,1651856977648445000
3764,'t',1,1651856977832243000
3765,Key.space,0,1651856977835522000
3766,Key.space,1,1651856977952558000
3767,Key.backspace,0,1651856978346145000
3768,Key.backspace,1,1651856978414601000
3769,Key.backspace,0,1651856978508375000
3770,Key.backspace,1,1651856978569978000
3771,Key.backspace,0,1651856978653480000
3772,Key.backspace,1,1651856978736901000
3773,'t',0,1651856984096094000
3774,Key.space,0,1651856984200144000
3775,'t',1,1651856984219026000
3776,Key.space,1,1651856984340159000
3777,'h',0,1651856984493596000
3778,'h',1,1651856984597234000
3779,'a',0,1651856984747125000
3780,'a',1,1651856984947476000
3781,'v',0,1651856984994528000
3782,'e',0,1651856985084227000
3783,'v',1,1651856985221164000
3784,'e',1,1651856985253401000
3785,Key.backspace,0,1651856985480980000
3786,Key.backspace,1,1651856985573328000
3787,Key.backspace,0,1651856985662434000
3788,Key.backspace,1,1651856985748396000
3789,Key.backspace,0,1651856985816866000
3790,Key.backspace,1,1651856985888911000
3791,Key.backspace,0,1651856985961403000
3792,Key.backspace,1,1651856986033034000
3793,Key.backspace,0,1651856986109997000
3794,Key.backspace,1,1651856986157128000
3795,Key.space,0,1651856986512055000
3796,Key.space,1,1651856986620317000
3797,'h',0,1651856986757546000
3798,'h',1,1651856986854282000
3799,'a',0,1651856986882450000
3800,'a',1,1651856987038133000
3801,'s',0,1651856987178320000
3802,Key.space,0,1651856987313419000
3803,'s',1,1651856987347892000
3804,Key.space,1,1651856987416665000
3805,'b',0,1651856987527227000
3806,'b',1,1651856987599523000
3807,'e',0,1651856987613318000
3808,'e',1,1651856987673833000
3809,'e',0,1651856987761306000
