737,Key.shift,0,1653603884006660000
738,'J',0,1653603884358587000
739,'J',1,1653603884438514000
740,Key.shift,1,1653603884502454000
741,'u',0,1653603884590407000
742,'u',1,1653603884678305000
743,'s',0,1653603884702344000
744,'s',1,1653603884790478000
745,'t',0,1653603884878481000
746,'t',1,1653603884950394000
747,Key.space,0,1653603885014372000
748,Key.space,1,1653603885102421000
749,'s',0,1653603885214308000
750,'s',1,1653603885293674000
751,'a',0,1653603885389693000
752,'a',1,1653603885470476000
753,'w',0,1653603885502365000
754,'w',1,1653603885646454000
755,Key.space,0,1653603885734423000
756,Key.space,1,1653603885814302000
757,'t',0,1653603885878457000
758,'t',1,1653603885920338000
759,'h',0,1653603885934108000
760,'e',0,1653603886014343000
761,'h',1,1653603886037808000
762,Key.space,0,1653603886134311000
763,'e',1,1653603886141805000
764,Key.space,1,1653603886198209000
765,Key.shift,0,1653603886590422000
766,'#',0,1653603886950372000
767,'#',1,1653603887014244000
768,Key.shift,1,1653603887062304000
769,'o',0,1653603887510383000
770,'s',0,1653603887590141000
771,'o',1,1653603887598388000
772,'s',1,1653603887661913000
773,'c',0,1653603887750092000
774,'c',1,1653603887814204000
775,'a',0,1653603887902211000
776,'a',1,1653603887990174000
777,'r',0,1653603888085771000
778,'s',0,1653603888182354000
779,'r',1,1653603888197373000
780,'s',1,1653603888301804000
781,'s',0,1653603888774217000
782,'s',1,1653603888854159000
783,'a',0,1653603888950253000
784,'a',1,1653603889038256000
785,'p',0,1653603889206216000
786,'p',1,1653603889349687000
787,Key.backspace,0,1653603889717837000
788,Key.backspace,1,1653603889782171000
789,Key.backspace,0,1653603889862175000
790,Key.backspace,1,1653603889934034000
791,'l',0,1653603890150108000
792,'l',1,1653603890205465000
793,'a',0,1653603890390126000
794,'a',1,1653603890454690000
795,'p',0,1653603890494113000
796,'p',1,1653603890582625000
797,Key.backspace,0,1653603892093319000
798,Key.backspace,1,1653603892165937000
799,Key.backspace,0,1653603892261984000
800,Key.backspace,1,1653603892349816000
801,Key.backspace,0,1653603892957933000
802,Key.backspace,1,1653603893061914000
803,Key.backspace,0,1653603897717698000
804,Key.backspace,1,1653603897853758000
805,'s',0,1653603914508971000
806,'s',1,1653603914636611000
807,Key.backspace,0,1653603915148715000
808,Key.backspace,1,1653603915292832000
809,'2',0,1653603916676598000
810,'0',0,1653603916772741000
811,'2',1,1653603916780233000
812,'0',1,1653603916884227000
813,'2',0,1653603916900642000
814,'2',1,1653603916956131000
815,'2',0,1653603917012797000
816,'2',1,1653603917092740000
817,Key.space,0,1653603953978897000
818,Key.space,1,1653603954058528000
819,'s',0,1653603954338553000
820,'s',1,1653603954394181000
821,'l',0,1653603954434819000
822,'l',1,1653603954498613000
823,'a',0,1653603954530521000
824,'a',1,1653603954618518000
825,'p',0,1653603954626314000
826,'p',1,1653603954690519000
827,'.',0,1653603954882519000
828,'.',1,1653603954954597000
829,Key.space,0,1653603954962493000
830,Key.space,1,1653603955026555000
831,Key.shift,0,1653603955178788000
832,'M',0,1653603955274467000
833,'M',1,1653603955370380000
834,Key.shift,1,1653603955450645000
835,'a',0,1653603955834482000
836,'n',0,1653603955890554000
837,'a',1,1653603955914376000
838,'n',1,1653603955986543000
839,Key.space,0,1653603956042488000
840,Key.space,1,1653603956122411000
841,'i',0,1653603956394470000
842,'i',1,1653603956514508000
843,'s',0,1653603956522460000
844,'s',1,1653603956610494000
845,Key.space,0,1653603956650454000
846,Key.space,1,1653603956730524000
847,Key.shift,0,1653603956858664000
848,'W',0,1653603956954492000
849,'W',1,1653603957034488000
850,Key.shift,1,1653603957066445000
851,'i',0,1653603957098466000
852,'i',1,1653603957162353000
853,'l',0,1653603957314376000
854,'l',1,1653603957378466000
855,'l',0,1653603957450432000
856,Key.space,0,1653603957514439000
857,'l',1,1653603957529787000
858,Key.space,1,1653603957570287000
859,Key.shift,0,1653603957698529000
860,Key.shift,1,1653603958418345000
861,'i',0,1653603958618398000
862,'s',0,1653603958706368000
863,'i',1,1653603958738373000
864,'s',1,1653603958762209000
865,Key.space,0,1653603958818276000
866,Key.space,1,1653603958882357000
867,'s',0,1653603959346959000
868,'s',1,1653603959418150000
869,'u',0,1653603959434048000
870,'u',1,1653603959506362000
871,'c',0,1653603959626332000
872,'c',1,1653603959682359000
873,'k',0,1653603959730160000
874,'a',0,1653603959794264000
875,'k',1,1653603959809531000
876,'a',1,1653603959882142000
877,'.',0,1653603960410282000
878,'.',1,1653603960482055000
879,Key.space,0,1653603960490180000
880,Key.space,1,1653603960547435000
881,Key.shift,0,1653603960969562000
882,'I',0,1653603962202204000
883,'I',1,1653603962298165000
884,Key.shift,1,1653603962346161000
885,'t',0,1653603962506153000
886,'t',1,1653603962546115000
887, "' ",0,1653603962762090000
888,'s',0,1653603962826295000
889, "' ",1,1653603962841471000
890,'s',1,1653603962882068000
891,Key.space,0,1653603962930048000
892,Key.space,1,1653603962994115000
893,'s',0,1653603963042148000
894,'s',1,1653603963130021000
895,'a',0,1653603963202130000
896,'a',1,1653603963314008000
897,'g',0,1653603963458048000
898,'g',1,1653603963506525000
899,'e',0,1653603963602014000
900,'e',1,1653603963650122000
901,Key.space,0,1653603963706069000
902,Key.space,1,1653603963778109000
903,Key.backspace,0,1653603963978050000
904,Key.backspace,1,1653603964057955000
905,Key.backspace,0,1653603964105915000
906,Key.backspace,1,1653603964169971000
907,Key.backspace,0,1653603964259479000
908,Key.backspace,1,1653603964321960000
909,'f',0,1653603964602061000
910,'f',1,1653603964658038000
911,'e',0,1653603964754100000
912,'e',1,1653603964809951000
913,Key.space,0,1653603964866685000
914,Key.space,1,1653603964953999000
915,'t',0,1653603965001342000
916,'o',0,1653603965058157000
917,'t',1,1653603965058819000
918,Key.space,0,1653603965113932000
919,'o',1,1653603965146142000
920,Key.space,1,1653603965186038000
921,'s',0,1653603965226013000
922,'s',1,1653603965306023000
923,'a',0,1653603965378011000
924,'a',1,1653603965457934000
925,'y',0,1653603965537975000
926,'y',1,1653603965593922000
927,Key.space,0,1653603965617831000
928,Key.space,1,1653603965721690000
929,'a',0,1653603965929902000
930,'a',1,1653603966001932000
931,'t',0,1653603966105894000
932,'t',1,1653603966162119000
933,Key.space,0,1653603966257931000
934,Key.space,1,1653603966321834000
935,'t',0,1653603966377982000
936,'t',1,1653603966426037000
937,'h',0,1653603966441832000
938,'h',1,1653603966489858000
939,'i',0,1653603966609845000
940,'s',0,1653603966633912000
941,'i',1,1653603966681933000
942,'s',1,1653603966689591000
943,Key.space,0,1653603966753888000
944,Key.space,1,1653603966801766000
945,'p',0,1653603966881758000
946,'p',1,1653603966945648000
947,'o',0,1653603967049924000
948,'o',1,1653603967129835000
949,'i',0,1653603967217903000
950,'i',1,1653603967273902000
951,'n',0,1653603967369799000
952,'t',0,1653603967449884000
953,'n',1,1653603967482830000
954,'t',1,1653603967513843000
955,Key.space,0,1653603967561875000
956,Key.space,1,1653603967649837000
957,'h',0,1653603967705860000
958,'h',1,1653603967777860000
959,'e',0,1653603967825907000
960,'e',1,1653603967889864000
961,'s',0,1653603968145787000
962,'s',1,1653603968217824000
963,Key.backspace,0,1653603968441846000
964,Key.backspace,1,1653603968529666000
965, "' ",0,1653603968705800000
966,'s',0,1653603968769714000
967, "' ",1,1653603968785153000
968,'s',1,1653603968817605000
969,Key.space,0,1653603968881708000
970,Key.space,1,1653603968953690000
971,Key.shift,0,1653603969497953000
972,'W',0,1653603970049513000
973,'W',1,1653603970097662000
974,Key.shift,1,1653603970137754000
975,'i',0,1653603970233649000
976,'i',1,1653603970297537000
977,'l',0,1653603970537719000
978,'l',1,1653603970593569000
979,'l',0,1653603970666149000
980,'l',1,1653603970761596000
981,Key.space,0,1653603970769623000
982,Key.space,1,1653603970833573000
983,Key.shift,0,1653603970937695000
984,'P',0,1653603971009514000
985,Key.shift,1,1653603971089901000
986,'p',1,1653603971090526000
987,'i',0,1653603971241701000
988,'i',1,1653603971305710000
989,'n',0,1653603971425657000
990,'n',1,1653603971497576000
991,'k',0,1653603971593536000
992,'e',0,1653603971665636000
993,'k',1,1653603971673056000
994,'e',1,1653603971721567000
995,'t',0,1653603971833585000
996,'t',1,1653603971881506000
997,'t',0,1653603971969568000
998,'t',1,1653603972033092000
999,Key.space,0,1653603972105516000
1000,Key.space,1,1653603972185418000
1001,'a',0,1653603972273538000
1002,'n',0,1653603972337611000
1003,'a',1,1653603972369329000
1004,'n',1,1653603972409603000
1005,'d',0,1653603972441785000
1006,Key.space,0,1653603972513556000
1007,'d',1,1653603972546736000
1008,Key.space,1,1653603972617445000
1009,Key.backspace,0,1653603973825603000
1010,Key.backspace,1,1653603973897477000
1011,Key.backspace,0,1653603974121493000
1012,Key.backspace,1,1653603974193385000
1013,Key.backspace,0,1653603974265399000
1014,Key.backspace,1,1653603974313340000
1015,Key.backspace,0,1653603974401390000
1016,Key.backspace,1,1653603974457411000
1017,Key.backspace,0,1653603974553347000
1018,Key.backspace,1,1653603974617376000
1019,'.',0,1653603975137419000
1020,'.',1,1653603975225229000
1021,Key.space,0,1653603975233194000
1022,Key.space,1,1653603975313404000
1023,Key.shift,0,1653603975441577000
1024,'C',0,1653603975817334000
1025,'C',1,1653603975929321000
1026,Key.shift,1,1653603975945347000
1027,'a',0,1653603976064573000
1028,'n',0,1653603976144752000
