EID ,key ,direction ,time
0,Key.tab,0,1655833012546088000
1,Key.tab,1,1655833012711557000
2,Key.cmd,1,1655833012714298000
3,<0>,1,1655833012971544000
4,Key.backspace,0,1655833014804704000
5,Key.backspace,1,1655833014875248000
6,'t',0,1655833015176085000
7,'t',1,1655833015239399000
8,'w',0,1655833015570270000
9,'w',1,1655833015658165000
10,'i',0,1655833015669456000
11,'i',1,1655833015737601000
12,'t',0,1655833015829245000
13,'t',1,1655833015881780000
14,'t',0,1655833015940127000
15,'t',1,1655833016019147000
16,'e',0,1655833016159069000
17,'e',1,1655833016238185000
18,'r',0,1655833016327073000
19,'r',1,1655833016398076000
20,Key.enter,0,1655833016589135000
21,Key.enter,1,1655833016648409000
22,Key.cmd,0,1655833029391916000
23,Key.tab,0,1655833029571604000
24,Key.cmd,1,1655833029703922000
25,Key.tab,1,1655833029718283000
26,Key.cmd,0,1655833030976034000
27,Key.tab,0,1655833031175792000
28,Key.cmd,1,1655833031268687000
29,Key.tab,1,1655833031328888000
30,'f',0,1655833032126610000
31,'f',1,1655833032190784000
32,'p',0,1655833032411667000
33,'p',1,1655833032512742000
34,'d',0,1655833032637695000
35,'d',1,1655833032701803000
36,'1',0,1655833033079348000
37,'1',1,1655833033132753000
38,Key.cmd,0,1655833033930517000
39,Key.tab,0,1655833034130065000
40,Key.cmd,1,1655833034250202000
41,Key.tab,1,1655833034277726000
42,Key.cmd,0,1655833035267949000
43,Key.tab,0,1655833035743618000
44,Key.cmd,1,1655833035920422000
45,Key.tab,1,1655833035925426000
46,<0>,1,1655833036178206000
47,'s',0,1655833037179248000
48,'s',1,1655833037251444000
49,'o',0,1655833037949709000
50,'o',1,1655833038041704000
51,'c',0,1655833038078301000
52,'c',1,1655833038154326000
53,'i',0,1655833038194298000
54,'i',1,1655833038274576000
55,'a',0,1655833038335369000
56,'a',1,1655833038396251000
57,'l',0,1655833038526418000
58,'l',1,1655833038609668000
59,Key.shift,0,1655833038959350000
60,'@',0,1655833039235790000
61,Key.shift,1,1655833039339374000
62,'2',1,1655833039394173000
63,'g',0,1655833040038189000
64,'g',1,1655833040097986000
65,'m',0,1655833040318286000
66,'m',1,1655833040405545000
67,'a',0,1655833040480904000
68,'a',1,1655833040557441000
69,'i',0,1655833040622995000
70,'i',1,1655833040722566000
71,'l',0,1655833040818216000
72,'l',1,1655833040902412000
73,'.',0,1655833041012238000
74,'.',1,1655833041103550000
75,'c',0,1655833041176243000
76,'c',1,1655833041240442000
77,'o',0,1655833041344774000
78,'o',1,1655833041460602000
79,'m',0,1655833041536771000
80,'m',1,1655833041611343000
81,Key.shift,0,1655833046203967000
82,Key.shift,1,1655833046599283000
83,Key.shift,0,1655833049894336000
84,Key.shift,1,1655833050247882000
85,Key.shift,0,1655833051371669000
86,Key.shift,1,1655833051667542000
87,'\',0,1655833055144493000
88,Key.backspace,0,1655833055171133000
89,'\',1,1655833055184531000
90,Key.backspace,1,1655833055203548000
91,'\',0,1655833055553670000
92,Key.backspace,0,1655833055581487000
93,'\',1,1655833055592372000
