2259,Key.cmd,0,1651158241957643000
2260,Key.tab,0,1651158242325899000
2261,Key.tab,1,1651158242474426000
2262,Key.cmd,1,1651158242603001000
2263,<0>,1,1651158242862463000
2264,'f',0,1651158246455532000
2265,'f',1,1651158246528417000
2266,'a',0,1651158246554957000
2267,'c',0,1651158246660273000
2268,'a',1,1651158246660818000
2269,'c',1,1651158246744160000
2270,'e',0,1651158246829292000
2271,'e',1,1651158246884782000
2272,Key.shift,0,1651158303117557000
2273,'I',0,1651158303338497000
2274,'I',1,1651158303455248000
2275,Key.shift,1,1651158303523094000
2276,Key.space,0,1651158303664700000
2277,Key.space,1,1651158303748767000
2278,'b',0,1651158304432518000
2279,'b',1,1651158304520775000
2280,'e',0,1651158304857710000
2281,'e',1,1651158304937220000
2282,'l',0,1651158304979323000
2283,'l',1,1651158305075714000
2284,'i',0,1651158306137591000
2285,'i',1,1651158306241290000
2286,'e',0,1651158306408500000
2287,'e',1,1651158306476038000
2288,'v',0,1651158306585611000
2289,'e',0,1651158306648899000
2290,'v',1,1651158306656649000
2291,'e',1,1651158306725709000
2292,Key.space,0,1651158306850166000
2293,Key.space,1,1651158306938529000
2294,'t',0,1651158307232671000
2295,'y',0,1651158307233631000
2296,'y',1,1651158307275187000
2297,'t',1,1651158307303278000
2298,'h',0,1651158307429139000
2299,'h',1,1651158307533403000
2300,'a',0,1651158307592586000
2301,'a',1,1651158307691504000
2302,'t',0,1651158307765391000
2303,'t',1,1651158307832926000
2304,Key.backspace,0,1651158308212662000
2305,Key.backspace,1,1651158308291802000
2306,Key.backspace,0,1651158308369665000
2307,Key.backspace,1,1651158308463595000
2308,Key.backspace,0,1651158308529104000
2309,Key.backspace,1,1651158308630376000
2310,Key.backspace,0,1651158308679039000
2311,Key.backspace,1,1651158308808499000
2312,'h',0,1651158309194492000
2313,'h',1,1651158309283029000
2314,'a',0,1651158309342385000
2315,'a',1,1651158309450422000
2316,'t',0,1651158309495674000
2317,'t',1,1651158309573673000
2318,Key.space,0,1651158309779200000
2319,Key.space,1,1651158309859821000
2320,Key.backspace,0,1651158312123387000
2321,Key.backspace,1,1651158312194540000
2322,Key.backspace,0,1651158312292366000
2323,Key.backspace,1,1651158312367733000
2324,Key.backspace,0,1651158312440075000
2325,Key.backspace,1,1651158312681729000
2326,Key.backspace,0,1651158313030024000
2327,Key.backspace,1,1651158313162323000
2328,'h',0,1651158314959218000
2329,'h',1,1651158315083370000
2330,'a',0,1651158315108040000
2331,'a',1,1651158315224380000
2332,'t',0,1651158315271217000
2333,'t',1,1651158315346131000
2334,Key.space,0,1651158315531018000
2335,Key.space,1,1651158315615444000
2336,'w',0,1651158316374320000
2337,'w',1,1651158316480273000
2338,'h',0,1651158316640096000
2339,'h',1,1651158316716708000
2340,'i',0,1651158317126311000
2341,'i',1,1651158317213797000
2342,'l',0,1651158317346015000
2343,'l',1,1651158317446906000
2344,'e',0,1651158317520115000
2345,'e',1,1651158317604332000
2346,Key.space,0,1651158317695812000
2347,Key.space,1,1651158317762591000
2348,'w',0,1651158318139384000
2349,'w',1,1651158318230099000
2350,'h',0,1651158318279041000
2351,'h',1,1651158318358487000
2352,'a',0,1651158318402505000
2353,'a',1,1651158318496799000
2354,'t',0,1651158318549296000
2355,'t',1,1651158318621315000
2356,Key.space,0,1651158318853091000
2357,Key.space,1,1651158318925370000
