EID,key,direction,time
645,Key.cmd,0,1651768936798966000
646,Key.cmd,1,1651768936930986000
647,Key.tab,0,1651768936985683000
648,Key.tab,1,1651768937128373000
649,Key.cmd,0,1651768938682620000
650,Key.tab,0,1651768938879210000
651,Key.cmd,1,1651768938981430000
652,Key.tab,1,1651768939067466000
653,'f',0,1651768941827306000
654,'f',1,1651768941926910000
655,'a',0,1651768941978532000
656,'a',1,1651768942038415000
657,'c',0,1651768942043851000
658,'c',1,1651768942130848000
659,'e',0,1651768942158733000
660,'e',1,1651768942259316000
661,Key.enter,0,1651768942763502000
662,Key.enter,1,1651768942837646000
663,Key.shift,0,1651768947913665000
664,'T',0,1651768947989654000
665,'T',1,1651768948052284000
666,Key.shift,1,1651768948122058000
667,'h',0,1651768948190705000
668,'h',1,1651768948282866000
669,'e',0,1651768948313531000
670,Key.space,0,1651768948409975000
671,'e',1,1651768948412703000
672,Key.space,1,1651768948493741000
673,'m',0,1651768949863119000
674,'m',1,1651768949973839000
675,'o',0,1651768950010889000
676,'o',1,1651768950090814000
677,'v',0,1651768950205902000
678,'v',1,1651768950282134000
679,'i',0,1651768950331958000
680,'i',1,1651768950411004000
681,'e',0,1651768950433680000
682,'e',1,1651768950526002000
683,Key.space,0,1651768950544264000
684,Key.space,1,1651768950629078000
685,'c',0,1651768950792510000
686,'c',1,1651768950925024000
687,'l',0,1651768950955701000
688,'l',1,1651768951034736000
689,'i',0,1651768951188592000
690,'p',0,1651768951331191000
691,'i',1,1651768951359297000
692,'p',1,1651768951456670000
693,Key.space,0,1651768951628510000
694,Key.space,1,1651768951696574000
695,'m',0,1651768951834646000
696,'m',1,1651768951906927000
697,'a',0,1651768951970549000
698,'a',1,1651768952070465000
699,'d',0,1651768952290829000
700,'e',0,1651768952335570000
701,'d',1,1651768952427610000
702,'e',1,1651768952491713000
703,Key.space,0,1651768952492785000
704,Key.space,1,1651768952555151000
705,'m',0,1651768952688474000
706,'e',0,1651768952752270000
707,'m',1,1651768952753159000
708,'e',1,1651768952872620000
709,Key.space,0,1651768952885805000
710,Key.space,1,1651768952946675000
711,'f',0,1651768953303457000
712,'f',1,1651768953399762000
713,'e',0,1651768953533686000
714,'e',1,1651768953625986000
715,'e',0,1651768953702623000
716,'e',1,1651768953828135000
717,'l',0,1651768953850663000
718,'l',1,1651768953914572000
719,Key.space,0,1651768954025037000
720,Key.space,1,1651768954121697000
721,'i',0,1651768954838829000
722,'i',1,1651768955015827000
723,'n',0,1651768955418610000
724,'n',1,1651768955546898000
725,'s',0,1651768956345879000
726,'s',1,1651768956476795000
727,'p',0,1651768956598641000
728,'i',0,1651768956715327000
729,'p',1,1651768956762238000
730,'r',0,1651768956807292000
731,'i',1,1651768956842469000
732,'e',0,1651768956943631000
733,'r',1,1651768957006425000
734,'e',1,1651768957071579000
735,'d',0,1651768957176485000
736,'d',1,1651768957324652000
737,'.',0,1651768958013595000
738,'.',1,1651768958089634000
739,Key.space,0,1651768958228396000
740,Key.space,1,1651768958316552000
741,Key.shift,0,1651768958480525000
742,'H',0,1651768958584444000
743,Key.shift,1,1651768958652532000
744,'h',1,1651768958668251000
745,'a',0,1651768958750223000
746,'v',0,1651768958822298000
747,'v',1,1651768958886371000
748,'a',1,1651768958890308000
749,'i',0,1651768959139419000
750,'n',0,1651768959311586000
751,'i',1,1651768959352624000
752,'g',0,1651768959370599000
753,'g',1,1651768959466758000
