2566,Key.cmd,0,1651770118238333000
2567,Key.tab,0,1651770118457925000
2568,Key.cmd,1,1651770118601113000
2569,Key.tab,1,1651770118621257000
2570,'i',0,1651770120035635000
2571,'n',0,1651770120107620000
2572,'i',1,1651770120171534000
2573,'s',0,1651770120172072000
2574,'n',1,1651770120215722000
2575,'s',1,1651770120339809000
2576,'t',0,1651770120390481000
2577,'t',1,1651770120466936000
2578,Key.enter,0,1651770120978472000
2579,Key.enter,1,1651770121024350000
2580,Key.shift,0,1651770135304406000
2581,'T',0,1651770135439800000
2582,'T',1,1651770135495745000
2583,Key.shift,1,1651770135512080000
2584,'h',0,1651770135612713000
2585,'i',0,1651770135700820000
2586,'h',1,1651770135736553000
2587,'s',0,1651770135784839000
2588,'i',1,1651770135799761000
2589,'s',1,1651770135901598000
2590,Key.space,0,1651770135946399000
2591,Key.space,1,1651770136015026000
2592,'n',0,1651770136115762000
2593,'n',1,1651770136183622000
2594,'e',0,1651770136191461000
2595,'e',1,1651770136356011000
2596,'s',0,1651770136475946000
2597,'s',1,1651770136616572000
2598,Key.space,0,1651770136845832000
2599,Key.space,1,1651770136912977000
2600,Key.backspace,0,1651770137254852000
2601,Key.backspace,1,1651770137330888000
2602,Key.backspace,0,1651770137387924000
2603,'w',0,1651770137503529000
2604,Key.backspace,1,1651770137518610000
2605,'w',1,1651770137652485000
2606,'s',0,1651770137689952000
2607,'s',1,1651770137822964000
2608,Key.space,0,1651770137825313000
2609,Key.space,1,1651770137903115000
2610,'c',0,1651770137972499000
2611,'l',0,1651770138040650000
2612,'c',1,1651770138100342000
2613,'l',1,1651770138104340000
2614,'i',0,1651770138222918000
2615,'i',1,1651770138283901000
2616,'p',0,1651770138368365000
2617,'p',1,1651770138421171000
2618,Key.space,0,1651770138533413000
2619,Key.space,1,1651770138621942000
2620,'m',0,1651770138696153000
2621,'a',0,1651770138755515000
2622,'m',1,1651770138774332000
2623,'a',1,1651770138847877000
2624,'e',0,1651770139014724000
2625,Key.space,0,1651770139106485000
2626,Key.space,1,1651770139167907000
2627,'e',1,1651770139202895000
2628,Key.backspace,0,1651770139469297000
2629,Key.backspace,1,1651770139533720000
2630,Key.backspace,0,1651770139605241000
2631,Key.backspace,1,1651770139669592000
2632,Key.backspace,0,1651770139724367000
2633,Key.backspace,1,1651770139816503000
2634,'d',0,1651770139862568000
2635,'e',0,1651770139966567000
2636,'d',1,1651770140026582000
2637,'e',1,1651770140090585000
2638,Key.backspace,0,1651770140311455000
2639,Key.backspace,1,1651770140368635000
2640,Key.backspace,0,1651770140439450000
2641,Key.backspace,1,1651770140511034000
2642,Key.backspace,0,1651770140563514000
2643,Key.backspace,1,1651770140651068000
2644,'m',0,1651770141296435000
2645,'m',1,1651770141347765000
2646,'a',0,1651770141484464000
2647,'a',1,1651770141591687000
2648,'d',0,1651770141749480000
2649,'e',0,1651770141833403000
2650,'d',1,1651770141945456000
2651,Key.space,0,1651770141985164000
2652,'e',1,1651770141996789000
2653,Key.space,1,1651770142041583000
2654,'m',0,1651770142137662000
2655,'m',1,1651770142217677000
2656,'e',0,1651770142233214000
2657,Key.space,0,1651770142305261000
2658,'e',1,1651770142332729000
2659,Key.space,1,1651770142385760000
2660,'c',0,1651770142511489000
2661,'o',0,1651770142559525000
2662,'c',1,1651770142647484000
2663,'n',0,1651770142658678000
2664,'o',1,1651770142698814000
2665,'n',1,1651770142742751000
2666,'c',0,1651770142772009000
2667,'c',1,1651770142860960000
2668,'e',0,1651770142970292000
2669,'e',1,1651770143066301000
2670,'r',0,1651770143148388000
2671,'n',0,1651770143244247000
2672,'r',1,1651770143255638000
2673,'n',1,1651770143340184000
2674,'e',0,1651770143366352000
2675,'e',1,1651770143422400000
2676,'d',0,1651770143537284000
2677,Key.space,0,1651770143609186000
2678,'d',1,1651770143640621000
2679,Key.space,1,1651770143674084000
2680,'f',0,1651770143992335000
2681,'o',0,1651770144088997000
2682,'f',1,1651770144091947000
2683,'r',0,1651770144164348000
2684,'o',1,1651770144172239000
2685,'r',1,1651770144260594000
2686,Key.space,0,1651770144290032000
2687,'t',0,1651770144342386000
2688,Key.space,1,1651770144343357000
2689,'t',1,1651770144437808000
2690,'h',0,1651770144451182000
2691,'e',0,1651770144516275000
2692,'h',1,1651770144523876000
2693,'e',1,1651770144624052000
2694,Key.space,0,1651770144625076000
2695,Key.space,1,1651770144668596000
2696,'s',0,1651770144728439000
2697,'s',1,1651770144828585000
2698,'t',0,1651770144841444000
2699,'t',1,1651770144902587000
2700,'a',0,1651770144916746000
2701,'a',1,1651770144986380000
2702,'t',0,1651770144987565000
2703,'t',1,1651770145050329000
2704,'e',0,1651770145083330000
2705,'e',1,1651770145187464000
2706,Key.space,0,1651770145210180000
2707,Key.space,1,1651770145270114000
2708,'o',0,1651770145378287000
2709,'o',1,1651770145438366000
2710,'f',0,1651770145458199000
2711,Key.space,0,1651770145542202000
2712,'f',1,1651770145557362000
2713,Key.space,1,1651770145626573000
2714,'t',0,1651770145668878000
2715,'h',0,1651770145775792000
2716,'t',1,1651770145776493000
2717,'h',1,1651770145843240000
2718,'e',0,1651770145865871000
2719,'e',1,1651770145966367000
2720,Key.space,0,1651770145968230000
2721,Key.space,1,1651770146026362000
2722,'w',0,1651770146080204000
2723,'w',1,1651770146156288000
