1433,Key.cmd,0,1651855044465298000
1434,Key.tab,0,1651855044705258000
1435,Key.cmd,1,1651855044949029000
1436,Key.tab,1,1651855044963987000
1437,<0>,1,1651855045204955000
1438,'i',0,1651855047479740000
1439,'n',0,1651855047687701000
1440,'i',1,1651855047691736000
1441,'n',1,1651855047828001000
1442,Key.enter,0,1651855048305717000
1443,Key.enter,1,1651855048369947000
1444,Key.caps_lock,0,1651855075217434000
1445,Key.caps_lock,1,1651855075218031000
1446,'B',0,1651855075257595000
1447,'B',1,1651855075360757000
1448,Key.caps_lock,0,1651855075379563000
1449,Key.caps_lock,1,1651855075381396000
1450,'i',0,1651855075532662000
1451,'i',1,1651855075665754000
1452,'e',0,1651855076009873000
1453,'e',1,1651855076100934000
1454,'n',0,1651855076181979000
1455,Key.space,0,1651855076321564000
1456,'n',1,1651855076333616000
1457,Key.space,1,1651855076437892000
1458,Key.backspace,0,1651855078581449000
1459,Key.backspace,1,1651855078873779000
1460,Key.backspace,0,1651855079034412000
1461,Key.backspace,1,1651855079130896000
1462,Key.backspace,0,1651855079267550000
1463,Key.backspace,1,1651855079359284000
1464,Key.backspace,0,1651855079434447000
1465,Key.backspace,1,1651855079510980000
1466,'i',0,1651855080075377000
1467,'i',1,1651855080215442000
1468,'d',0,1651855080257325000
1469,'d',1,1651855080341850000
1470,'e',0,1651855080416404000
1471,'n',0,1651855080497076000
1472,'e',1,1651855080557780000
1473,Key.space,0,1651855080590818000
1474,'n',1,1651855080653320000
1475,Key.space,1,1651855080725298000
1476,'d',0,1651855081043533000
1477,'i',0,1651855081131750000
1478,'d',1,1651855081191271000
1479,'d',0,1651855081279194000
1480,'i',1,1651855081335351000
1481,Key.space,0,1651855081399138000
1482,'d',1,1651855081434208000
1483,Key.space,1,1651855081531006000
1484,'n',0,1651855081727864000
1485,'o',0,1651855081836461000
1486,'n',1,1651855081912042000
1487,'o',1,1651855081996926000
1488,'t',0,1651855082023962000
1489,'t',1,1651855082144527000
1490,Key.space,0,1651855082170362000
1491,Key.space,1,1651855082310687000
1492,'t',0,1651855082410371000
1493,'t',1,1651855082529931000
1494,'h',0,1651855082592197000
1495,'i',0,1651855082740472000
1496,'h',1,1651855082767235000
1497,'i',1,1651855082876543000
1498,'n',0,1651855082948418000
1499,'k',0,1651855083092166000
1500,'n',1,1651855083103420000
1501,Key.space,0,1651855083200400000
1502,'k',1,1651855083247004000
1503,Key.space,1,1651855083344308000
1504,'a',0,1651855083359032000
1505,'a',1,1651855083494292000
1506,'b',0,1651855083512591000
1507,'b',1,1651855083597138000
1508,'o',0,1651855083640984000
1509,'u',0,1651855083793904000
1510,'o',1,1651855083858028000
1511,'u',1,1651855083894322000
1512,'t',0,1651855083943205000
1513,'t',1,1651855084075924000
1514,Key.space,0,1651855084120080000
1515,Key.space,1,1651855084256640000
1516,'p',0,1651855084452470000
1517,'p',1,1651855084579347000
1518,'e',0,1651855084591565000
1519,'o',0,1651855084719658000
1520,'e',1,1651855084727073000
1521,'o',1,1651855084780548000
1522,'p',0,1651855084891182000
1523,'p',1,1651855084935747000
1524,'l',0,1651855085020158000
1525,'l',1,1651855085163870000
1526,'e',0,1651855085206653000
1527,Key.space,0,1651855085227901000
1528,Key.space,1,1651855085322647000
1529,'e',1,1651855085334008000
1530,'i',0,1651855085363798000
1531,'n',0,1651855085463709000
1532,'i',1,1651855085557874000
1533,Key.space,0,1651855085563457000
1534,'n',1,1651855085625080000
1535,Key.space,1,1651855085660120000
1536,'t',0,1651855085825758000
1537,'t',1,1651855086000405000
1538,'h',0,1651855086096351000
1539,'h',1,1651855086208317000
1540,'e',0,1651855086344032000
1541,'e',1,1651855086452488000
1542,Key.backspace,0,1651855086706709000
1543,Key.backspace,1,1651855086757481000
1544,Key.backspace,0,1651855086852206000
1545,Key.backspace,1,1651855086915521000
1546,Key.backspace,0,1651855086978505000
1547,Key.backspace,1,1651855087075292000
1548,Key.caps_lock,0,1651855087579118000
1549,Key.caps_lock,1,1651855087579571000
1550,'U',0,1651855087699370000
1551,Key.caps_lock,0,1651855087796084000
1552,Key.caps_lock,1,1651855087796507000
1553,'u',1,1651855087802769000
1554,'k',0,1651855088082048000
1555,'k',1,1651855088186413000
1556,'r',0,1651855088630137000
1557,'r',1,1651855088813626000
1558,'i',0,1651855088948056000
1559,'a',0,1651855089099616000
1560,'i',1,1651855089106526000
1561,'n',0,1651855089243704000
1562,'a',1,1651855089262685000
1563,Key.space,0,1651855089391236000
1564,'n',1,1651855089407431000
1565,Key.space,1,1651855089520480000
1566,'a',0,1651855089592992000
1567,'n',0,1651855089660859000
1568,'a',1,1651855089736341000
1569,'n',1,1651855089785055000
1570,'d',0,1651855089870101000
1571,Key.space,0,1651855089925739000
1572,'d',1,1651855090013164000
1573,Key.space,1,1651855090074163000
1574,Key.backspace,0,1651855090625959000
1575,Key.backspace,1,1651855090730076000
1576,Key.backspace,0,1651855090811663000
1577,Key.backspace,1,1651855090906242000
1578,Key.backspace,0,1651855090984398000
1579,Key.backspace,1,1651855091077081000
1580,Key.backspace,0,1651855091173344000
1581,Key.backspace,1,1651855091282412000
1582,Key.backspace,0,1651855091537050000
1583,Key.backspace,1,1651855091641629000
1584,'.',0,1651855094774041000
1585,'.',1,1651855094901932000
1586,Key.space,0,1651855095056251000
1587,Key.space,1,1651855095133891000
1588,Key.right,0,1651855101397399000
1589,Key.right,1,1651855101593672000
1590,Key.space,0,1651855102040458000
1591,Key.space,1,1651855102168772000
1592,Key.caps_lock,0,1651855102752955000
1593,Key.caps_lock,1,1651855102753590000
1594,'H',0,1651855102828085000
1595,Key.caps_lock,0,1651855102887850000
1596,Key.caps_lock,1,1651855102888570000
1597,'h',1,1651855102932255000
1598,'e',0,1651855103106987000
1599,'e',1,1651855103317689000
1600,Key.space,0,1651855103393623000
1601,Key.space,1,1651855103522883000
1602,'o',0,1651855105013412000
1603,'o',1,1651855105166337000
1604,'r',0,1651855105263440000
1605,Key.space,0,1651855105351024000
1606,'r',1,1651855105381979000
1607,Key.space,1,1651855105467491000
1608,'s',0,1651855106820316000
1609,'o',0,1651855106906721000
1610,'s',1,1651855107027886000
1611,'o',1,1651855107052546000
1612,'m',0,1651855107132246000
1613,'e',0,1651855107273439000
1614,'m',1,1651855107274093000
1615,Key.space,0,1651855107400213000
1616,'e',1,1651855107430812000
1617,Key.space,1,1651855107489622000
1618,'h',0,1651855108903071000
1619,'i',0,1651855109044721000
1620,'h',1,1651855109164970000
1621,'i',1,1651855109233499000
1622,'h',0,1651855109507906000
1623,'h',1,1651855109596423000
1624,Key.backspace,0,1651855109849033000
1625,Key.backspace,1,1651855109928994000
1626,'g',0,1651855110009962000
1627,'g',1,1651855110134018000
1628,'h',0,1651855110139410000
1629,'h',1,1651855110246192000
1630,'e',0,1651855110289488000
1631,Key.space,0,1651855110407078000
1632,'e',1,1651855110441883000
1633,Key.space,1,1651855110510236000
1634,'l',0,1651855110644090000
1635,'e',0,1651855110737054000
1636,'l',1,1651855110744096000
1637,'e',1,1651855110839988000
1638,'v',0,1651855110922787000
1639,'e',0,1651855111053194000
1640,'v',1,1651855111141065000
1641,'e',1,1651855111201042000
1642,'l',0,1651855111202183000
1643,'l',1,1651855111273272000
1644,Key.backspace,0,1651855111552866000
1645,Key.backspace,1,1651855111625099000
1646,Key.backspace,0,1651855111722036000
1647,Key.backspace,1,1651855111769011000
1648,Key.backspace,0,1651855111847383000
1649,Key.backspace,1,1651855111895375000
1650,Key.backspace,0,1651855111959067000
1651,Key.backspace,1,1651855112023307000
1652,Key.backspace,0,1651855112083018000
1653,Key.backspace,1,1651855112140313000
1654,Key.backspace,0,1651855112215655000
1655,Key.backspace,1,1651855112273070000
1656,Key.backspace,0,1651855112339364000
1657,Key.backspace,1,1651855112414299000
1658,Key.space,0,1651855112757747000
1659,Key.space,1,1651855112877775000
1660,'l',0,1651855113106314000
1661,'e',0,1651855113190058000
1662,'l',1,1651855113205710000
1663,'e',1,1651855113286270000
1664,'v',0,1651855113389938000
1665,'e',0,1651855113473869000
1666,'v',1,1651855113577458000
1667,'l',0,1651855113617536000
1668,'e',1,1651855113644490000
1669,'l',1,1651855113706195000
1670,Key.space,0,1651855113860917000
1671,Key.space,1,1651855113948152000
1672,Key.backspace,0,1651855116955987000
1673,Key.backspace,1,1651855117063878000
1674,'p',0,1651855122165586000
1675,'p',1,1651855122278001000
1676,'e',0,1651855122294478000
1677,'o',0,1651855122414461000
1678,'e',1,1651855122450113000
1679,'o',1,1651855122494499000
1680,'p',0,1651855122590422000
1681,'p',1,1651855122678739000
1682,'l',0,1651855122774384000
1683,'e',0,1651855122898705000
1684,'l',1,1651855122899915000
1685,Key.space,0,1651855123006240000
1686,'e',1,1651855123074085000
1687,Key.space,1,1651855123130808000
1688,'o',0,1651855123305861000
1689,'n',0,1651855123428277000
1690,'o',1,1651855123462996000
1691,'n',1,1651855123524310000
1692,'l',0,1651855123648557000
1693,'l',1,1651855123768633000
1694,'y',0,1651855123968421000
1695,Key.space,0,1651855124100446000
1696,'y',1,1651855124130957000
1697,Key.space,1,1651855124240459000
1698,'t',0,1651855124410163000
1699,'t',1,1651855124534629000
1700,'h',0,1651855124606267000
1701,'i',0,1651855124723180000
1702,'h',1,1651855124746956000
1703,'i',1,1651855124880492000
1704,'n',0,1651855124881321000
1705,'n',1,1651855125000565000
1706,'k',0,1651855125124632000
1707,'k',1,1651855125261343000
1708,Key.space,0,1651855125333351000
1709,Key.space,1,1651855125405957000
1710,'a',0,1651855125807254000
1711,'b',0,1651855125907792000
1712,'a',1,1651855125989496000
1713,'b',1,1651855126035306000
1714,'o',0,1651855126036549000
1715,'u',0,1651855126195202000
1716,'o',1,1651855126251040000
1717,'u',1,1651855126289362000
1718,'t',0,1651855126327814000
1719,'t',1,1651855126440301000
1720,Key.space,0,1651855126467375000
1721,Key.space,1,1651855126588496000
1722,'t',0,1651855126606352000
1723,'h',0,1651855126706466000
1724,'t',1,1651855126721762000
1725,'h',1,1651855126801356000
1726,'e',0,1651855126931083000
1727,'e',1,1651855127071765000
1728,'i',0,1651855127082414000
1729,'i',1,1651855127199135000
1730,'r',0,1651855127212811000
1731,Key.space,0,1651855127333281000
1732,'r',1,1651855127351958000
1733,Key.space,1,1651855127455669000
1734,'p',0,1651855127575267000
1735,'p',1,1651855127689243000
1736,'o',0,1651855127845134000
1737,'o',1,1651855127980700000
1738,'c',0,1651855128057103000
1739,'c',1,1651855128176760000
1740,'k',0,1651855128184807000
1741,'k',1,1651855128333598000
1742,'e',0,1651855128383318000
1743,'e',1,1651855128499625000
1744,'t',0,1651855128675186000
1745,'t',1,1651855128835922000
1746,Key.space,0,1651855128902170000
1747,Key.space,1,1651855129050358000
1748,Key.backspace,0,1651855129566702000
1749,Key.backspace,1,1651855129655710000
1750,'.',0,1651855129836363000
1751,'.',1,1651855129936476000
1752,Key.space,0,1651855130052061000
1753,Key.space,1,1651855130177151000
1754,Key.caps_lock,0,1651855130937365000
1755,Key.caps_lock,1,1651855130937915000
1756,'T',0,1651855131279076000
1757,'T',1,1651855131355985000
1758,Key.caps_lock,0,1651855131548622000
1759,Key.caps_lock,1,1651855131549059000
1760,Key.backspace,0,1651855132039097000
1761,Key.backspace,1,1651855132156182000
1762,Key.caps_lock,0,1651855133773552000
1763,Key.caps_lock,1,1651855133774168000
1764,'T',0,1651855133980876000
1765,'T',1,1651855134073175000
1766,Key.caps_lock,0,1651855134261169000
1767,Key.caps_lock,1,1651855134261870000
1768,'h',0,1651855134413342000
1769,'h',1,1651855134539168000
1770,'e',0,1651855134578885000
1771,'y',0,1651855134683791000
1772,'e',1,1651855134714541000
1773,Key.space,0,1651855134779486000
1774,'y',1,1651855134839682000
1775,Key.space,1,1651855134931672000
1776,'o',0,1651855135057008000
1777,'n',0,1651855135168868000
1778,'o',1,1651855135244531000
1779,'n',1,1651855135293025000
1780,'l',0,1651855135461795000
1781,'l',1,1651855135549958000
1782,'y',0,1651855135814807000
1783,Key.space,0,1651855135958810000
1784,'y',1,1651855136002061000
1785,Key.space,1,1651855136110341000
1786,'e',0,1651855136191725000
1787,'e',1,1651855136259931000
1788,Key.backspace,0,1651855136522213000
1789,Key.backspace,1,1651855136644439000
1790,'w',0,1651855136656799000
1791,'a',0,1651855136764734000
1792,'w',1,1651855136864717000
1793,'n',0,1651855136868811000
1794,'a',1,1651855136924715000
1795,'n',1,1651855137025091000
1796,'t',0,1651855137125825000
1797,'t',1,1651855137160810000
1798,Key.space,0,1651855137384747000
1799,Key.space,1,1651855137484851000
1800,'t',0,1651855137841530000
1801,'t',1,1651855137958006000
1802,'o',0,1651855138000401000
1803,Key.space,0,1651855138106026000
1804,'o',1,1651855138196539000
1805,Key.space,1,1651855138228729000
1806,'f',0,1651855138448760000
1807,'f',1,1651855138632924000
1808,Key.backspace,0,1651855138814861000
1809,Key.backspace,1,1651855138914956000
1810,'g',0,1651855138933293000
1811,'e',0,1651855139069719000
1812,'g',1,1651855139138478000
1813,'e',1,1651855139239062000
1814,'t',0,1651855139314590000
1815,Key.space,0,1651855139443259000
1816,'t',1,1651855139474337000
1817,Key.space,1,1651855139600203000
1818,'t',0,1651855139755368000
1819,'t',1,1651855139845912000
1820,Key.backspace,0,1651855140099860000
1821,Key.backspace,1,1651855140192006000
1822,'r',0,1651855140226425000
1823,'r',1,1651855140390671000
1824,'i',0,1651855140696698000
1825,'i',1,1651855140800477000
1826,'c',0,1651855140846514000
1827,'h',0,1651855140942599000
1828,'c',1,1651855140957565000
1829,Key.space,0,1651855141061289000
1830,'h',1,1651855141081235000
1831,Key.space,1,1651855141206496000
1832,'a',0,1651855141284501000
1833,'n',0,1651855141376410000
1834,'a',1,1651855141439922000
1835,'n',1,1651855141476734000
1836,'d',0,1651855141542586000
1837,Key.space,0,1651855141598160000
1838,'d',1,1651855141678514000
1839,Key.space,1,1651855141710650000
1840,'b',0,1651855143888895000
1841,'b',1,1651855143991394000
1842,'e',0,1651855144026398000
1843,'e',1,1651855144119427000
1844,'c',0,1651855144281631000
1845,'o',0,1651855144338988000
1846,'c',1,1651855144442237000
1847,'o',1,1651855144454653000
1848,'m',0,1651855144543942000
1849,'e',0,1651855144652357000
1850,'m',1,1651855144671590000
1851,Key.space,0,1651855144672304000
1852,'e',1,1651855144772719000
1853,Key.space,1,1651855144800988000
1854,'m',0,1651855144866411000
1855,'o',0,1651855144978693000
1856,'m',1,1651855145058141000
1857,'r',0,1651855145109624000
1858,'o',1,1651855145121635000
1859,'e',0,1651855145242004000
1860,'r',1,1651855145329448000
1861,Key.space,0,1651855145366144000
1862,'e',1,1651855145430640000
1863,Key.space,1,1651855145494473000
1864,'p',0,1651855145558585000
1865,'p',1,1651855145675853000
1866,'o',0,1651855145766323000
1867,'e',0,1651855145824847000
1868,'o',1,1651855145882300000
1869,'e',1,1651855145993913000
1870,Key.backspace,0,1651855146367226000
1871,Key.backspace,1,1651855146479872000
1872,'w',0,1651855146508726000
1873,'e',0,1651855146616431000
1874,'w',1,1651855146689034000
1875,'r',0,1651855146709016000
1876,'e',1,1651855146777216000
1877,'r',1,1651855146855478000
1878,'f',0,1651855146952511000
1879,'u',0,1651855147039756000
1880,'f',1,1651855147089664000
1881,'u',1,1651855147172452000
1882,'l',0,1651855147380319000
1883,'l',1,1651855147522044000
1884,'.',0,1651855147662336000
1885,'.',1,1651855147772157000
1886,Key.space,0,1651855147900225000
1887,Key.space,1,1651855147989294000
1888,Key.caps_lock,0,1651855148612400000
1889,Key.caps_lock,1,1651855148613563000
1890,'T',0,1651855148855954000
1891,'T',1,1651855148940446000
1892,Key.caps_lock,0,1651855149124519000
1893,Key.caps_lock,1,1651855149124981000
1894,'h',0,1651855149514188000
1895,'h',1,1651855149607487000
1896,'a',0,1651855149877135000
1897,'a',1,1651855150013120000
1898,'t',0,1651855150105409000
1899,'t',1,1651855150196315000
1900, "' ",0,1651855150673084000
1901, "' ",1,1651855150769523000
1902,'s',0,1651855150827722000
1903,'s',1,1651855150922356000
1904,Key.space,0,1651855150956864000
1905,Key.space,1,1651855151045094000
1906,'w',0,1651855151251136000
1907,'a',0,1651855151388662000
1908,'w',1,1651855151425585000
1909,'a',1,1651855151531526000
1910,'h',0,1651855151665094000
1911,'h',1,1651855151789099000
1912,Key.backspace,0,1651855151991937000
1913,Key.backspace,1,1651855152068368000
1914,Key.backspace,0,1651855152142007000
1915,Key.backspace,1,1651855152226036000
1916,'h',0,1651855152374212000
1917,'h',1,1651855152475018000
1918,'y',0,1651855152612704000
1919,Key.space,0,1651855152738942000
1920,'y',1,1651855152808973000
1921,Key.space,1,1651855152898248000
1922,'t',0,1651855153923674000
1923,'t',1,1651855153943182000
1924,'h',0,1651855153981694000
1925,'h',1,1651855154126932000
1926,'e',0,1651855154224846000
1927,'y',0,1651855154368942000
1928,'e',1,1651855154432776000
1929,Key.space,0,1651855154484617000
1930,'y',1,1651855154540674000
1931,Key.space,1,1651855154656470000
1932,'i',0,1651855155307306000
1933,'n',0,1651855155485034000
1934,'i',1,1651855155545036000
1935,'n',1,1651855155661869000
1936,'v',0,1651855156476534000
1937,'a',0,1651855156578665000
1938,'v',1,1651855156605230000
