EID ,key ,direction ,time
0,'f',1,1655039257729196000
1,Key.enter,0,1655039258465153000
2,Key.enter,1,1655039258593100000
3,'f',0,1655039263905263000
4,'f',1,1655039264058016000
5,'p',0,1655039264201837000
6,'p',1,1655039264313851000
7,'d',0,1655039264417889000
8,'d',1,1655039264513870000
9,'1',0,1655039268073905000
10,'1',1,1655039268201850000
11,'s',0,1655039268529627000
12,'s',1,1655039268657351000
13,'o',0,1655039269017727000
14,'o',1,1655039269129498000
15,'c',0,1655039269290624000
16,'c',1,1655039269393623000
17,'i',0,1655039269561941000
18,'i',1,1655039269657574000
19,'a',0,1655039270090465000
20,'a',1,1655039270185318000
21,'l',0,1655039270305705000
22,'l',1,1655039270385548000
23,Key.shift_r,0,1655039272753116000
24,'@',0,1655039273041522000
25,'@',1,1655039273145639000
26,Key.shift_r,1,1655039273201269000
27,'g',0,1655039273545653000
28,'g',1,1655039273673788000
29,'m',0,1655039273713648000
30,'m',1,1655039273801350000
31,'a',0,1655039274112923000
32,'a',1,1655039274209698000
33,'i',0,1655039274257217000
34,'i',1,1655039274337625000
35,'l',0,1655039274577645000
36,'l',1,1655039274641451000
37,'.',0,1655039274881916000
38,'.',1,1655039274945590000
39,'c',0,1655039275145631000
40,'c',1,1655039275257628000
41,'o',0,1655039275313350000
42,'o',1,1655039275385161000
43,'m',0,1655039275457554000
44,'m',1,1655039275521607000
45,Key.shift_r,0,1655039279385641000
46,Key.shift_r,1,1655039279841207000
47,Key.shift_r,0,1655039283097637000
48,Key.shift_r,1,1655039283490540000
49,'j',0,1655039318640770000
50,'j',1,1655039318760665000
51,'u',0,1655039318840625000
52,'u',1,1655039318944773000
53,'s',0,1655039319032977000
54,'s',1,1655039319120799000
55,'t',0,1655039319336416000
56,'t',1,1655039319464598000
57,Key.space,0,1655039319504771000
58,Key.space,1,1655039319632810000
59,'w',0,1655039319776775000
60,'w',1,1655039319873291000
61,'a',0,1655039320128761000
62,'a',1,1655039320240592000
63,'t',0,1655039320424583000
64,'t',1,1655039320544722000
65,'c',0,1655039320600611000
