EID ,key ,direction ,time
0,Key.tab,0,1651260266392498000
1,Key.tab,1,1651260266564583000
2,Key.cmd,1,1651260266610342000
3,<0>,1,1651260266864483000
4,'t',0,1651260269357126000
5,'t',1,1651260269417503000
6,'w',0,1651260269640990000
7,'w',1,1651260269705398000
8,'i',0,1651260269814191000
9,'i',1,1651260269898625000
10,'t',0,1651260270102109000
11,'t',1,1651260270154641000
12,'t',0,1651260270230361000
13,'t',1,1651260270293470000
14,'e',0,1651260270517107000
15,'e',1,1651260270576626000
16,'r',0,1651260270600733000
17,'r',1,1651260270645335000
18,Key.enter,0,1651260271166079000
19,Key.enter,1,1651260271235745000
20,'f',0,1651260278086112000
21,'f',1,1651260278158732000
22,'p',0,1651260278449283000
23,'p',1,1651260278521345000
24,'d',0,1651260278766924000
25,'d',1,1651260278813858000
26,'1',0,1651260279234105000
27,'1',1,1651260279284272000
28,'s',0,1651260279683072000
29,'s',1,1651260279735461000
30,'o',0,1651260279863197000
31,'o',1,1651260279919350000
32,'c',0,1651260280117161000
33,'c',1,1651260280178008000
34,'i',0,1651260280264203000
35,'i',1,1651260280320133000
36,'a',0,1651260280438978000
37,'a',1,1651260280527254000
38,'l',0,1651260280564299000
39,'l',1,1651260280647942000
40,Key.shift,0,1651260280927172000
41,'@',0,1651260281325581000
42,Key.shift,1,1651260281366895000
43,'2',1,1651260281455197000
44,'g',0,1651260282447169000
45,'g',1,1651260282511290000
46,'m',0,1651260282785150000
47,'m',1,1651260282865432000
48,'a',0,1651260282975087000
49,'a',1,1651260283065270000
50,'i',0,1651260283099956000
51,'i',1,1651260283168955000
52,'l',0,1651260283325097000
53,'l',1,1651260283401218000
54,'.',0,1651260283584109000
55,'.',1,1651260283636032000
56,'c',0,1651260283879133000
57,'c',1,1651260283931423000
58,'o',0,1651260283967036000
59,'o',1,1651260284027265000
60,'m',0,1651260284159195000
61,'m',1,1651260284223142000
62,Key.shift,0,1651260288806171000
63,Key.shift,1,1651260289069772000
64,Key.shift,0,1651260290177046000
65,Key.shift,1,1651260290444814000
66,Key.enter,1,1651260292106719000
67,'y',0,1651260305604143000
68,'y',1,1651260305647761000
69,Key.backspace,0,1651260307241873000
70,Key.backspace,1,1651260307305405000
71,'y',0,1651260310099797000
72,'y',1,1651260310160040000
73,'o',0,1651260310451989000
74,'o',1,1651260310523829000
75,Key.space,0,1651260310694803000
76,Key.space,1,1651260310782972000
77,'s',0,1651260312382782000
78,'s',1,1651260312453981000
79,'c',0,1651260313582032000
80,'c',1,1651260313648934000
81,'h',0,1651260313719551000
82,'h',1,1651260313780787000
83,'o',0,1651260313978810000
84,'o',1,1651260314047350000
85,'o',0,1651260314137579000
86,'o',1,1651260314199270000
87,'l',0,1651260314340704000
88,'l',1,1651260314404641000
89,Key.space,0,1651260314619727000
90,Key.space,1,1651260314703813000
91,'i',0,1651260314823600000
92,'i',1,1651260314911781000
93,'s',0,1651260315054527000
94,'s',1,1651260315101930000
95,Key.space,0,1651260315164328000
96,Key.space,1,1651260315266043000
97,'h',0,1651260315375643000
98,'h',1,1651260315460165000
99,'a',0,1651260315527971000
100,'a',1,1651260315597189000
101,'r',0,1651260316116759000
102,'d',0,1651260316272523000
103,'r',1,1651260316283842000
104,'d',1,1651260316332622000
105,Key.backspace,0,1651260317182568000
106,Key.backspace,1,1651260317250891000
107,Key.backspace,0,1651260317342685000
108,Key.backspace,1,1651260317406691000
109,Key.backspace,0,1651260317505309000
110,Key.backspace,1,1651260317593785000
111,Key.backspace,0,1651260317672584000
112,Key.backspace,1,1651260317784724000
113,Key.backspace,0,1651260317868449000
114,Key.backspace,1,1651260317964909000
115,Key.backspace,0,1651260318090993000
116,Key.backspace,1,1651260318218436000
117,Key.backspace,0,1651260318306429000
118,Key.backspace,1,1651260318386754000
119,Key.backspace,0,1651260318486510000
120,Key.backspace,1,1651260318583004000
121,Key.backspace,0,1651260318744577000
122,Key.backspace,1,1651260318828661000
123,Key.backspace,0,1651260318963709000
124,Key.backspace,0,1651260319380789000
125,Key.backspace,1,1651260319443089000
126,Key.backspace,0,1651260319581512000
127,Key.backspace,1,1651260319669653000
128,Key.backspace,0,1651260319767305000
129,Key.backspace,1,1651260319842861000
130,Key.backspace,0,1651260319939349000
131,Key.backspace,1,1651260320051716000
132,'e',0,1651260324112214000
133,'e',1,1651260324143024000
134,'n',0,1651260324314997000
135,'n',1,1651260324402967000
136,'d',0,1651260324531750000
137,'d',1,1651260324583952000
138,Key.space,0,1651260324641770000
139,Key.space,1,1651260324698161000
140,'o',0,1651260324961836000
