EID ,key ,direction ,time
0,'f',1,1653420520533530000
1,'a',0,1653420520669749000
2,'a',1,1653420520837765000
3,'c',0,1653420520838220000
4,'e',0,1653420520973452000
5,'c',1,1653420521021408000
6,'e',1,1653420521117645000
7,'b',0,1653420521125532000
8,'b',1,1653420521197575000
9,'o',0,1653420521333597000
10,'o',1,1653420521381435000
11,'o',0,1653420521461647000
12,'o',1,1653420521541534000
13,'k',0,1653420521653647000
14,'k',1,1653420521733955000
15,Key.enter,0,1653420522269614000
16,Key.enter,1,1653420522333446000
17,'f',0,1653420526285979000
18,'f',1,1653420526478138000
19,'d',0,1653420526926216000
20,'d',1,1653420527118073000
21,Key.backspace,0,1653420529285266000
22,Key.backspace,1,1653420529349285000
23,'p',0,1653420529734031000
24,'p',1,1653420529813900000
25,'d',0,1653420530333886000
26,'d',1,1653420530437970000
27,'s',0,1653420531565875000
28,'s',1,1653420531701902000
29,'o',0,1653420531757748000
30,'o',1,1653420531837797000
31,'c',0,1653420531894051000
32,'i',0,1653420532021843000
33,'c',1,1653420532054024000
34,'i',1,1653420532125905000
35,'l',0,1653420532317987000
36,'l',1,1653420532357811000
37,'a',0,1653420532365824000
38,'a',1,1653420532445772000
39,Key.backspace,0,1653420532621786000
40,Key.backspace,1,1653420532677763000
41,Key.backspace,0,1653420532741831000
42,Key.backspace,1,1653420532813743000
43,'a',0,1653420532853787000
44,'l',0,1653420532950056000
45,'a',1,1653420532981503000
46,'l',1,1653420533037893000
47,Key.shift,0,1653420533333179000
48,'@',0,1653420533885490000
49,'@',1,1653420534013857000
50,Key.shift,1,1653420534069611000
51,'g',0,1653420534757732000
52,'g',1,1653420534877697000
53,'m',0,1653420534909917000
54,'m',1,1653420535013906000
55,'a',0,1653420535053679000
56,'i',0,1653420535189854000
57,'a',1,1653420535214802000
58,'i',1,1653420535293891000
59,'l',0,1653420535405877000
60,'l',1,1653420535501557000
61,'.',0,1653420535661717000
62,'.',1,1653420535733827000
