EID ,key ,direction ,time
0,Key.tab,0,1650983229950302000
1,Key.tab,1,1650983230078023000
2,Key.cmd,1,1650983230169572000
3,<0>,1,1650983230424678000
4,'t',0,1650983236195808000
5,'w',0,1650983236271851000
6,'t',1,1650983236279913000
7,'w',1,1650983236415979000
8,'i',0,1650983236464745000
9,'i',1,1650983236555853000
10,'t',0,1650983236712019000
11,'t',1,1650983236767970000
12,'t',0,1650983236847734000
13,'e',0,1650983236875711000
14,'t',1,1650983236919686000
15,'r',0,1650983237003667000
16,'e',1,1650983237096123000
17,'r',1,1650983237127992000
18,Key.enter,0,1650983237426671000
19,Key.enter,1,1650983237567656000
20,'f',0,1650983244709377000
21,'f',1,1650983244850022000
22,'p',0,1650983245057725000
23,'p',1,1650983245146011000
24,'d',0,1650983245227363000
25,'d',1,1650983245337804000
26,'1',0,1650983245514744000
27,'1',1,1650983245678944000
28,Key.shift_r,0,1650983245894731000
29,'@',0,1650983246054762000
30,'@',1,1650983246190656000
31,Key.shift_r,1,1650983246395230000
32,Key.left,0,1650983249986546000
33,Key.left,1,1650983250114975000
34,'s',0,1650983250150262000
35,'s',1,1650983250295614000
36,'o',0,1650983250341656000
37,'c',0,1650983250417321000
38,'o',1,1650983250425378000
39,'c',1,1650983250577619000
40,'i',0,1650983250580839000
41,'i',1,1650983250645656000
42,'a',0,1650983250691558000
43,'a',1,1650983250811523000
44,'l',0,1650983250815681000
45,'l',1,1650983250896681000
46,Key.right,0,1650983251481618000
47,Key.right,1,1650983251709756000
48,'g',0,1650983252342628000
49,'g',1,1650983252411260000
50,'m',0,1650983252525389000
51,'a',0,1650983252610687000
52,'m',1,1650983252624738000
53,'i',0,1650983252737422000
54,'a',1,1650983252748766000
55,'i',1,1650983252818051000
56,'l',0,1650983252915717000
57,'l',1,1650983253004278000
58,'.',0,1650983253147578000
59,'.',1,1650983253231750000
60,'c',0,1650983253258353000
61,'c',1,1650983253382904000
62,'o',0,1650983253408507000
63,'m',0,1650983253507774000
64,'o',1,1650983253576201000
65,Key.tab,0,1650983253604497000
66,'m',1,1650983253639302000
67,Key.tab,1,1650983253731987000
68,'f',0,1650983263588152000
69,'f',1,1650983263708265000
70,'p',0,1650983263785023000
71,'p',1,1650983263886248000
72,'d',0,1650983263996209000
73,'d',1,1650983264115440000
74,'1',0,1650983264244952000
75,'1',1,1650983264377250000
76,'s',0,1650983264869116000
77,'o',0,1650983264980920000
78,'s',1,1650983265004138000
79,'c',0,1650983265074485000
80,'o',1,1650983265075015000
81,'i',0,1650983265180930000
82,'c',1,1650983265231776000
83,'i',1,1650983265255905000
84,'a',0,1650983265284653000
85,'l',0,1650983265377014000
86,'a',1,1650983265436795000
87,'l',1,1650983265497425000
88,Key.shift_r,0,1650983265698162000
89,'@',0,1650983266073988000
90,'@',1,1650983266185813000
91,Key.shift_r,1,1650983266286203000
92,'g',0,1650983266725874000
93,'g',1,1650983266818108000
94,'m',0,1650983266993325000
95,'a',0,1650983267052755000
96,'m',1,1650983267100785000
97,'a',1,1650983267184980000
98,'i',0,1650983267232769000
99,'i',1,1650983267337196000
100,'l',0,1650983267443969000
101,'l',1,1650983267568563000
102,'.',0,1650983268384876000
103,'.',1,1650983268488955000
104,'c',0,1650983268509648000
105,'o',0,1650983268653779000
106,'c',1,1650983268661520000
107,'m',0,1650983268745932000
108,'o',1,1650983268834092000
109,'m',1,1650983268898309000
110,Key.enter,0,1650983269151622000
111,Key.enter,1,1650983269303370000
112,Key.shift_r,0,1650983270900893000
113,Key.shift_r,1,1650983271980932000
114,Key.shift_r,0,1650983273229086000
115,Key.shift_r,1,1650983273581620000
116,Key.enter,1,1650983274765935000
117,Key.shift_r,0,1650983282138505000
118,'W',0,1650983282358462000
119,Key.shift_r,1,1650983282453335000
120,'w',1,1650983282539378000
121,'o',0,1650983282598207000
122,'w',0,1650983282666535000
123,'o',1,1650983282697045000
124,'w',1,1650983282798671000
125,' ,',0,1650983282970176000
126,' ,',1,1650983283082900000
127,Key.space,0,1650983283179190000
128,'t',0,1650983283263287000
129,Key.space,1,1650983283264801000
130,'h',0,1650983283383450000
131,'t',1,1650983283410028000
132,'i',0,1650983283451734000
133,'h',1,1650983283523163000
134,'s',0,1650983283558844000
135,'i',1,1650983283593959000
136,Key.space,0,1650983283643245000
137,'s',1,1650983283736194000
138,Key.space,1,1650983283770972000
139,'m',0,1650983284155524000
140,'o',0,1650983284252977000
141,'m',1,1650983284343204000
142,'o',1,1650983284418491000
143,'v',0,1650983284437734000
144,'i',0,1650983284538396000
145,'v',1,1650983284594283000
146,'e',0,1650983284629960000
147,'i',1,1650983284645416000
148,Key.space,0,1650983284730094000
149,'e',1,1650983284777863000
150,Key.space,1,1650983284822491000
151,Key.shift_r,0,1650983284989578000
152,'C',0,1650983285430413000
153,Key.shift_r,1,1650983285469916000
154,'c',1,1650983285541320000
155,'o',0,1650983285603107000
156,'a',0,1650983285689376000
157,'o',1,1650983285711788000
158,'a',1,1650983285833597000
159,'c',0,1650983285866406000
160,'h',0,1650983285963467000
161,'c',1,1650983286026212000
162,'h',1,1650983286037797000
163,Key.space,0,1650983286133373000
164,Key.space,1,1650983286232564000
165,'c',0,1650983286387194000
166,'c',1,1650983286510739000
167,'a',0,1650983286564663000
168,'a',1,1650983286732769000
169,'r',0,1650983286740471000
170,'t',0,1650983286785287000
171,'r',1,1650983286840479000
172,'t',1,1650983286929438000
173,'e',0,1650983286946330000
174,'r',0,1650983287075418000
175,'e',1,1650983287131004000
176,Key.space,0,1650983287179071000
177,'r',1,1650983287183518000
178,Key.space,1,1650983287283487000
179,Key.backspace,0,1650983287469512000
180,Key.backspace,1,1650983287539059000
181,Key.backspace,0,1650983287614069000
182,Key.backspace,1,1650983287690098000
183,Key.backspace,0,1650983287797256000
184,Key.backspace,1,1650983287849303000
185,Key.backspace,0,1650983287942055000
186,Key.backspace,1,1650983288009656000
187,Key.backspace,0,1650983288088112000
188,Key.backspace,1,1650983288170435000
189,Key.backspace,0,1650983288239695000
190,Key.backspace,1,1650983288316676000
191,Key.backspace,0,1650983288419532000
192,Key.backspace,1,1650983288498175000
193,Key.backspace,0,1650983288572181000
194,Key.backspace,1,1650983288660086000
195,Key.backspace,0,1650983288976178000
196,Key.backspace,1,1650983289047373000
197,Key.backspace,0,1650983289129965000
198,Key.backspace,1,1650983289194315000
199,Key.backspace,0,1650983289277035000
200,Key.backspace,1,1650983289353764000
201,Key.backspace,0,1650983289426960000
202,Key.backspace,1,1650983289499473000
203,Key.backspace,0,1650983289593942000
204,Key.backspace,1,1650983289679153000
205,'n',0,1650983290314172000
206,'a',0,1650983290378629000
207,'n',1,1650983290392808000
208,'m',0,1650983290481312000
209,'a',1,1650983290485470000
210,'e',0,1650983290558143000
211,'m',1,1650983290577036000
212,'e',1,1650983290682332000
213,'d',0,1650983290775319000
214,Key.space,0,1650983290866866000
215,'d',1,1650983290902041000
216,Key.space,1,1650983291003366000
217,Key.backspace,0,1650983291392003000
218,Key.backspace,1,1650983291459419000
219,Key.backspace,0,1650983291536481000
220,Key.backspace,1,1650983291599231000
221,Key.backspace,0,1650983291712018000
222,Key.backspace,1,1650983291757076000
223,Key.backspace,0,1650983291855711000
224,Key.backspace,1,1650983291911447000
225,Key.backspace,0,1650983292009921000
226,Key.backspace,1,1650983292419398000
227,'a',0,1650983293417918000
228,'a',1,1650983293545922000
229,'m',0,1650983293553271000
230,'e',0,1650983293621693000
231,'m',1,1650983293640711000
232,'e',1,1650983293746261000
233,'d',0,1650983293810025000
234,'d',1,1650983293930203000
235,Key.space,0,1650983294036055000
236,Key.space,1,1650983294114015000
237,Key.shift_r,0,1650983294192634000
238,'C',0,1650983294260959000
239,Key.shift_r,1,1650983294349407000
240,'c',1,1650983294372992000
241,'o',0,1650983294459370000
242,'a',0,1650983294497901000
243,'o',1,1650983294546463000
244,'c',0,1650983294646808000
245,'a',1,1650983294658762000
246,'h',0,1650983294770565000
247,'c',1,1650983294789630000
248,'h',1,1650983294852851000
249,Key.space,0,1650983294941958000
250,Key.space,1,1650983295066139000
251,Key.shift_r,0,1650983295185939000
252,'C',0,1650983295259874000
253,Key.shift_r,1,1650983295343987000
254,'c',1,1650983295376231000
255,'a',0,1650983295402889000
256,'r',0,1650983295591180000
257,'a',1,1650983295626021000
258,'t',0,1650983295626483000
259,'r',1,1650983295698982000
260,'t',1,1650983295779036000
261,'e',0,1650983295830759000
262,'r',0,1650983295926763000
263,'e',1,1650983295994451000
264,Key.space,0,1650983296019432000
265,'r',1,1650983296053623000
266,Key.space,1,1650983296119408000
267,'w',0,1650983296366123000
268,'w',1,1650983296493292000
269,'a',0,1650983296563613000
270,'s',0,1650983296606745000
271,'a',1,1650983296703944000
272,Key.space,0,1650983296731636000
273,'s',1,1650983296799877000
274,Key.space,1,1650983296839962000
275,'r',0,1650983297332821000
