EID ,key ,direction ,time
0,Key.tab,0,1650660432277322000
1,Key.tab,1,1650660432460086000
2,Key.cmd,1,1650660433120964000
3,<0>,1,1650660433376250000
4,Key.cmd,0,1650660434387589000
5,Key.tab,0,1650660435069135000
6,Key.tab,0,1650660435486154000
7,Key.tab,0,1650660435587232000
8,Key.tab,0,1650660435688650000
9,Key.tab,0,1650660435789150000
10,Key.tab,0,1650660435889198000
11,Key.tab,0,1650660435990299000
12,Key.tab,0,1650660436091641000
13,Key.tab,0,1650660436192044000
14,Key.tab,0,1650660436292432000
15,Key.tab,0,1650660436393487000
16,Key.tab,0,1650660436494875000
17,Key.tab,0,1650660436594844000
18,Key.tab,0,1650660436695486000
19,Key.tab,0,1650660436796775000
20,Key.tab,0,1650660436897053000
21,Key.tab,0,1650660436997298000
22,Key.tab,0,1650660437097133000
23,Key.tab,1,1650660437136046000
24,Key.cmd,1,1650660437217863000
25,<0>,1,1650660437305614000
26,Key.cmd,0,1650660437865766000
27,Key.tab,0,1650660438058087000
28,Key.cmd,1,1650660438194134000
29,Key.tab,1,1650660438206887000
30,Key.cmd,0,1650660439302857000
31,Key.tab,0,1650660439753790000
32,Key.tab,1,1650660439870350000
33,Key.cmd,1,1650660439903368000
34,Key.caps_lock,0,1650660620404371000
35,Key.caps_lock,1,1650660620404773000
36,'I',0,1650660620996855000
37,'I',1,1650660621071725000
38,Key.caps_lock,0,1650660621154104000
39,Key.caps_lock,1,1650660621155481000
40,Key.space,0,1650660621325775000
41,Key.space,1,1650660621417893000
42,'f',0,1650660621513676000
43,'f',1,1650660621578028000
44,'e',0,1650660621719129000
45,'e',1,1650660621800138000
46,'l',0,1650660621850487000
47,'l',1,1650660621950827000
48,'t',0,1650660622057013000
49,'t',1,1650660622128196000
50,Key.space,0,1650660622170015000
51,Key.space,1,1650660622257926000
52,'t',0,1650660622301316000
53,'t',1,1650660622347889000
54,'h',0,1650660622403833000
55,'h',1,1650660622475566000
56,'a',0,1650660622592663000
57,'a',1,1650660622644873000
58,'t',0,1650660622857875000
59,'t',1,1650660622918161000
60,Key.space,0,1650660622966748000
61,Key.space,1,1650660623042862000
62,'i',0,1650660623153254000
63,'i',1,1650660623267008000
64,'t',0,1650660623356879000
65,'t',1,1650660623424717000
66,Key.space,0,1650660623504661000
67,Key.space,1,1650660623580923000
68,'r',0,1650660624226746000
69,'r',1,1650660624300581000
70,'e',0,1650660624385603000
71,'e',1,1650660624450536000
72,'s',0,1650660624579647000
73,'s',1,1650660624655995000
74,'o',0,1650660624674426000
75,'o',1,1650660624778836000
76,'n',0,1650660624875616000
77,'n',1,1650660624947852000
78,'a',0,1650660625005762000
79,'a',1,1650660625077200000
80,'t',0,1650660625256490000
81,'t',1,1650660625308620000
82,'e',0,1650660625478609000
83,'e',1,1650660625538226000
84,'d',0,1650660625663902000
85,'d',1,1650660625726591000
86,Key.space,0,1650660625770427000
87,Key.space,1,1650660625867384000
88,'w',0,1650660626534585000
89,'w',1,1650660626624090000
90,'i',0,1650660626636690000
91,'i',1,1650660626738260000
92,'t',0,1650660626814442000
93,'h',0,1650660626879515000
94,'t',1,1650660626884186000
95,'h',1,1650660626951697000
96,Key.space,0,1650660627091589000
97,Key.space,1,1650660627178407000
98,'m',0,1650660627280717000
99,'m',1,1650660627360951000
100,'e',0,1650660627434143000
101,Key.space,0,1650660627506637000
102,'e',1,1650660627509974000
103,Key.space,1,1650660627619689000
104,'s',0,1650660627722730000
105,'s',1,1650660627798146000
106,'p',0,1650660627812213000
107,'p',1,1650660627917857000
108,'e',0,1650660627940363000
109,'e',1,1650660627987575000
110,'c',0,1650660628169166000
111,'c',1,1650660628229726000
112,'i',0,1650660628268015000
113,'i',1,1650660628367900000
114,'f',0,1650660628559528000
115,'f',1,1650660628639796000
116,'i',0,1650660628693821000
117,'i',1,1650660628793808000
118,'c',0,1650660628868407000
119,'c',1,1650660628927417000
120,'s',0,1650660629083921000
121,'s',1,1650660629138482000
122,'l',0,1650660629153011000
123,'l',1,1650660629233932000
124,'l',0,1650660629302519000
125,'l',1,1650660629391101000
126,'y',0,1650660629472298000
127,Key.space,0,1650660629556217000
128,'y',1,1650660629560091000
129,Key.space,1,1650660629666690000
130,'b',0,1650660629822486000
131,'b',1,1650660629913892000
132,'e',0,1650660629937059000
133,'e',1,1650660630009754000
134,'c',0,1650660630167172000
135,'c',1,1650660630242717000
136,'a',0,1650660630394429000
137,'a',1,1650660630483509000
138,'u',0,1650660630521533000
139,'u',1,1650660630613764000
140,'s',0,1650660630646329000
141,'s',1,1650660630718879000
142,'e',0,1650660630850387000
143,'e',1,1650660630889832000
144,Key.space,0,1650660630940339000
145,Key.space,1,1650660631043407000
146,Key.backspace,0,1650660631590424000
147,Key.backspace,1,1650660631710561000
148,Key.space,0,1650660632206516000
149,Key.space,1,1650660632300591000
150,Key.caps_lock,0,1650660634230290000
151,Key.caps_lock,1,1650660634230931000
152,Key.caps_lock,0,1650660635463799000
153,Key.caps_lock,1,1650660635464447000
154,'d',0,1650660636951016000
155,'d',1,1650660637047920000
156,Key.backspace,0,1650660637500351000
157,Key.backspace,1,1650660637630574000
158,'d',0,1650660638261239000
159,'d',1,1650660638353629000
160,'u',0,1650660638395055000
161,'u',1,1650660638502264000
162,'r',0,1650660638536890000
163,'r',1,1650660638621528000
164,'i',0,1650660639608057000
165,'i',1,1650660639719759000
166,'n',0,1650660639801910000
167,'n',1,1650660639884872000
168,'g',0,1650660639908832000
169,'g',1,1650660639988246000
170,Key.space,0,1650660640027027000
171,Key.space,1,1650660640122511000
172,'t',0,1650660640157563000
173,'t',1,1650660640222377000
174,'h',0,1650660640257051000
175,'h',1,1650660640349686000
176,'e',0,1650660640396253000
177,Key.space,0,1650660640468108000
178,'e',1,1650660640475692000
179,Key.space,1,1650660640577421000
180,'t',0,1650660640650433000
181,'t',1,1650660640710147000
182,'i',0,1650660640717465000
183,'i',1,1650660640806113000
184,'m',0,1650660640884194000
185,'m',1,1650660641006577000
186,'e',0,1650660641010203000
187,'e',1,1650660641083426000
188,'s',0,1650660641209097000
189,'s',1,1650660641289077000
190,Key.space,0,1650660641367349000
191,Key.space,1,1650660641460486000
192,'t',0,1650660641524085000
193,'t',1,1650660641589267000
194,'h',0,1650660641637723000
195,'h',1,1650660641730444000
196,'a',0,1650660641808118000
197,'a',1,1650660641892439000
198,'t',0,1650660642075156000
199,'t',1,1650660642136008000
200,Key.space,0,1650660642194961000
201,Key.space,1,1650660642291334000
202,Key.caps_lock,0,1650660642462452000
203,Key.caps_lock,1,1650660642462845000
204,'I',0,1650660642475701000
205,'I',1,1650660642560187000
206,Key.caps_lock,0,1650660642611171000
207,Key.caps_lock,1,1650660642611825000
208,Key.space,0,1650660642684393000
209,Key.space,1,1650660642784339000
210,'h',0,1650660642907945000
211,'h',1,1650660643020106000
212,'a',0,1650660643067102000
213,'a',1,1650660643166571000
214,'v',0,1650660643173904000
215,'v',1,1650660643268361000
216,'e',0,1650660643333678000
217,'e',1,1650660643391861000
218,Key.space,0,1650660643400140000
219,Key.space,1,1650660643509362000
220,'s',0,1650660643556790000
221,'s',1,1650660643625287000
222,'t',0,1650660643792143000
223,'t',1,1650660643837882000
224,'r',0,1650660643961037000
225,'r',1,1650660644012085000
226,'u',0,1650660644053180000
227,'u',1,1650660644128021000
228,'g',0,1650660644241492000
229,'g',1,1650660644280986000
230,'g',0,1650660644373393000
231,'g',1,1650660644409082000
232,'l',0,1650660644491978000
233,'l',1,1650660644603567000
234,'e',0,1650660644663968000
235,'e',1,1650660644730303000
236,'d',0,1650660644852151000
237,'d',1,1650660644920320000
238,Key.space,0,1650660644967687000
239,Key.space,1,1650660645039562000
240,'i',0,1650660645608992000
241,'i',1,1650660645721486000
242,'n',0,1650660645804498000
243,'n',1,1650660645877090000
244,Key.space,0,1650660645982170000
245,Key.space,1,1650660646071174000
246,'m',0,1650660646183086000
247,'m',1,1650660646301235000
248,'y',0,1650660646365678000
249,'y',1,1650660646443158000
250,Key.space,0,1650660646458851000
251,Key.space,1,1650660646550687000
252,'a',0,1650660646690871000
253,'a',1,1650660646775144000
254,'c',0,1650660646905784000
255,'c',1,1650660646970128000
256,'a',0,1650660647134275000
257,'a',1,1650660647210539000
258,'d',0,1650660647338435000
259,'d',1,1650660647397852000
260,'e',0,1650660647486674000
261,'e',1,1650660647555338000
262,'m',0,1650660647569096000
263,'m',1,1650660647676473000
264,'i',0,1650660647742945000
265,'i',1,1650660647845046000
266,'c',0,1650660647877287000
267,'c',1,1650660647942186000
268,Key.space,0,1650660647991489000
269,Key.space,1,1650660648103898000
270,'j',0,1650660648353903000
271,'j',1,1650660648425792000
272,'o',0,1650660648498387000
273,'o',1,1650660648610202000
274,'u',0,1650660648749775000
275,'u',1,1650660648857136000
276,'r',0,1650660648892863000
277,'r',1,1650660648973033000
278,'n',0,1650660649020667000
279,'n',1,1650660649122468000
280,'e',0,1650660649195944000
281,'e',1,1650660649279358000
282,'y',0,1650660649322771000
283,'y',1,1650660649400941000
284,' ,',0,1650660650036867000
285,' ,',1,1650660650143850000
286,Key.space,0,1650660650329736000
287,Key.space,1,1650660650441930000
288,Key.caps_lock,0,1650660650595659000
289,Key.caps_lock,1,1650660650596279000
290,'I',0,1650660650658144000
291,'I',1,1650660650768427000
292,Key.caps_lock,0,1650660650790009000
293,Key.caps_lock,1,1650660650790598000
294,Key.space,0,1650660650898690000
295,Key.space,1,1650660650997004000
296,'n',0,1650660651166042000
297,'n',1,1650660651262087000
298,'e',0,1650660651359701000
299,'e',1,1650660651423927000
300,'e',0,1650660651520795000
301,'e',1,1650660651594041000
302,'d',0,1650660651758886000
303,'d',1,1650660651826896000
304,'e',0,1650660651927585000
305,'e',1,1650660651983792000
306,'d',0,1650660652097330000
307,'d',1,1650660652170020000
308,Key.space,0,1650660652236360000
309,Key.space,1,1650660652297290000
310,'s',0,1650660655261599000
311,'o',0,1650660655345641000
312,'s',1,1650660655352980000
313,'o',1,1650660655420424000
314,'m',0,1650660655500097000
315,'m',1,1650660655624200000
316,'e',0,1650660655677461000
317,'e',1,1650660655755086000
318,'o',0,1650660655772745000
319,'o',1,1650660655861010000
320,'n',0,1650660655936630000
321,'n',1,1650660656016738000
322,'e',0,1650660656067008000
323,Key.space,0,1650660656133855000
324,'e',1,1650660656149762000
325,Key.space,1,1650660656227252000
326,'t',0,1650660656467581000
327,'t',1,1650660656522485000
328,'o',0,1650660656546447000
329,'o',1,1650660656635504000
330,Key.space,0,1650660656730539000
331,Key.space,1,1650660656817877000
332,'h',0,1650660656959734000
333,'h',1,1650660657023592000
334,'e',0,1650660657431577000
335,'e',1,1650660657519886000
336,'l',0,1650660657538454000
337,'l',1,1650660657662494000
338,'p',0,1650660657747477000
339,'p',1,1650660657859711000
340,Key.space,0,1650660658050551000
341,Key.space,1,1650660658154558000
342,'p',0,1650660662177742000
343,'p',1,1650660662260208000
344,'u',0,1650660662672217000
345,'u',1,1650660662792190000
346,'s',0,1650660663092939000
347,'h',0,1650660663153029000
348,'s',1,1650660663183699000
349,'h',1,1650660663237148000
350,Key.space,0,1650660663409885000
351,Key.space,1,1650660663530207000
352,'a',0,1650660663555844000
353,'a',1,1650660663652222000
354,'n',0,1650660663703775000
355,'n',1,1650660663808105000
356,'d',0,1650660663876941000
357,'d',1,1650660663953442000
358,Key.space,0,1650660663991796000
359,Key.space,1,1650660664095989000
360,'c',0,1650660664258764000
361,'c',1,1650660664332082000
362,'o',0,1650660664338838000
363,'o',1,1650660664439987000
364,'n',0,1650660664523718000
365,'n',1,1650660664627984000
366,'v',0,1650660664744746000
367,'i',0,1650660664821142000
368,'v',1,1650660664828503000
369,'i',1,1650660664921224000
370,'n',0,1650660664966835000
371,'n',1,1650660665063186000
372,'c',0,1650660665115429000
373,'c',1,1650660665200080000
374,'e',0,1650660665327803000
375,'e',1,1650660665403888000
376,Key.space,0,1650660665411405000
377,Key.space,1,1650660665488345000
378,'m',0,1650660665597779000
379,'m',1,1650660665709729000
380,'e',0,1650660665717570000
381,'e',1,1650660665794150000
382,Key.space,0,1650660665849723000
383,Key.space,1,1650660665941836000
384,'t',0,1650660665973790000
385,'t',1,1650660666021599000
386,'o',0,1650660666033158000
387,'o',1,1650660666146298000
388,Key.space,0,1650660666222952000
389,Key.space,1,1650660666310942000
390,'k',0,1650660666424690000
391,'k',1,1650660666532546000
392,'e',0,1650660666615918000
393,'e',1,1650660666675972000
394,'e',0,1650660666780916000
395,'p',0,1650660666848984000
396,'e',1,1650660666853163000
397,'p',1,1650660666945122000
398,Key.space,0,1650660667117611000
399,Key.space,1,1650660667222121000
400,'g',0,1650660667772876000
401,'g',1,1650660667841022000
402,'o',0,1650660667842156000
403,'o',1,1650660667925455000
404,'i',0,1650660668025655000
405,'i',1,1650660668101654000
406,'n',0,1650660668145608000
407,'n',1,1650660668257026000
408,'g',0,1650660668300427000
409,'g',1,1650660668384556000
410,'.',0,1650660679161437000
411,'.',1,1650660679212359000
412,'t',0,1650660709368649000
413,'t',1,1650660709435618000
414,'w',0,1650660709746599000
415,'w',1,1650660709810980000
416,'i',0,1650660710283628000
417,'i',1,1650660710360021000
418,Key.down,0,1650660712482623000
419,Key.down,1,1650660712562779000
420,Key.down,0,1650660712675430000
421,Key.down,1,1650660712751768000
422,Key.up,0,1650660713663522000
423,Key.up,1,1650660713783750000
424,Key.up,0,1650660713876572000
425,Key.up,1,1650660713932493000
426,Key.down,0,1650660714438366000
427,Key.down,1,1650660714578727000
428,Key.enter,0,1650660715202397000
429,Key.enter,1,1650660715269273000
430,'f',0,1650660747076512000
431,'f',1,1650660747156606000
432,'p',0,1650660748484405000
433,'p',1,1650660748544790000
434,'d',0,1650660749504549000
435,'d',1,1650660749580648000
436,'1',0,1650660750061060000
437,'1',1,1650660750124613000
438,'s',0,1650660751023202000
439,'s',1,1650660751070640000
440,'o',0,1650660751733055000
441,'o',1,1650660751801306000
442,'c',0,1650660752829249000
443,'c',1,1650660752873270000
444,'i',0,1650660753414284000
445,'i',1,1650660753466282000
446,'a',0,1650660754026288000
447,'a',1,1650660754069962000
448,'l',0,1650660754533203000
449,'l',1,1650660754597438000
450,Key.shift,0,1650660755189162000
451,'@',0,1650660755397056000
452,Key.shift,1,1650660755509049000
453,'2',1,1650660755565394000
454,'g',0,1650660759631873000
455,'g',1,1650660759696039000
456,'m',0,1650660759806950000
457,'m',1,1650660759899246000
458,'a',0,1650660760186061000
459,'a',1,1650660760266342000
460,'i',0,1650660760346925000
461,'i',1,1650660760427160000
462,'l',0,1650660760622963000
463,'l',1,1650660760703185000
464,'.',0,1650660760906902000
465,'.',1,1650660760999336000
466,'c',0,1650660761121553000
467,'c',1,1650660761194256000
468,'o',0,1650660761242901000
469,'o',1,1650660761351371000
470,'m',0,1650660761440812000
471,'m',1,1650660761505432000
472,Key.caps_lock,0,1650660771122531000
473,Key.caps_lock,1,1650660771123018000
474,Key.caps_lock,0,1650660771505199000
475,Key.caps_lock,1,1650660771505718000
476,Key.shift_r,0,1650660775574020000
477,Key.shift_r,1,1650660776046138000
478,Key.enter,1,1650660779258165000
479,Key.caps_lock,0,1650660800042988000
480,Key.caps_lock,1,1650660800046609000
481,'W',0,1650660802463881000
482,'W',1,1650660802526047000
483,Key.caps_lock,0,1650660802695800000
484,Key.caps_lock,1,1650660802697142000
485,'h',0,1650660802954149000
486,'h',1,1650660803025316000
487,'e',0,1650660803093882000
488,'e',1,1650660803172686000
489,'n',0,1650660803180638000
