EID ,key ,direction ,time
0,'i',1,1655039424526263000
1,'n',0,1655039424606860000
2,'n',1,1655039424718771000
3,Key.enter,0,1655039425206376000
4,Key.enter,1,1655039425286047000
5,'f',0,1655039430598557000
6,'f',1,1655039430710639000
7,'p',0,1655039430886101000
8,'p',1,1655039430998593000
9,'d',0,1655039431062643000
10,'d',1,1655039431182497000
11,'s',0,1655039431373947000
12,'s',1,1655039431478623000
13,'o',0,1655039431510282000
14,'o',1,1655039431622464000
15,'c',0,1655039431638239000
16,'c',1,1655039431758664000
17,'i',0,1655039431774683000
18,'i',1,1655039431862575000
19,'l',0,1655039432062533000
20,'l',1,1655039432142521000
21,Key.backspace,0,1655039432342396000
22,Key.backspace,1,1655039432438496000
23,'a',0,1655039432534523000
24,'a',1,1655039432622458000
25,'l',0,1655039432662527000
26,'l',1,1655039432758656000
27,Key.backspace,0,1655039435062217000
28,Key.backspace,1,1655039435158577000
29,Key.backspace,0,1655039435287754000
30,Key.backspace,1,1655039435358643000
31,Key.backspace,0,1655039435806723000
32,Key.backspace,1,1655039435887866000
33,Key.backspace,0,1655039435983298000
34,Key.backspace,1,1655039436038385000
35,Key.backspace,0,1655039436358589000
36,Key.backspace,1,1655039436422374000
37,Key.backspace,0,1655039436534637000
38,Key.backspace,1,1655039436590568000
39,'1',0,1655039437271166000
40,'1',1,1655039437382428000
41,'s',0,1655039437750430000
42,'s',1,1655039437862142000
43,'o',0,1655039437990594000
44,'o',1,1655039438087725000
45,'c',0,1655039438158551000
46,'c',1,1655039438254698000
47,'i',0,1655039438302453000
48,'i',1,1655039438382393000
49,'a',0,1655039439670959000
50,'a',1,1655039439798457000
51,'l',0,1655039439838408000
52,'l',1,1655039439926436000
53,Key.shift_r,0,1655039440166592000
54,'@',0,1655039440318393000
55,'@',1,1655039440430512000
56,Key.shift_r,1,1655039440550425000
57,'g',0,1655039440950368000
58,'g',1,1655039441070930000
59,'m',0,1655039441110323000
60,'m',1,1655039441206515000
61,'a',0,1655039441606553000
62,'a',1,1655039441742496000
63,'i',0,1655039441782054000
64,'i',1,1655039441854018000
65,'l',0,1655039441982193000
66,'l',1,1655039442070822000
67,'.',0,1655039442198523000
68,'.',1,1655039442294454000
69,'c',0,1655039442406491000
70,'c',1,1655039442518712000
71,'o',0,1655039442814303000
72,'o',1,1655039442902006000
73,'m',0,1655039443006493000
74,'m',1,1655039443126461000
75,Key.tab,0,1655039443518814000
76,Key.shift_r,0,1655039444814549000
77,Key.shift_r,1,1655039445422306000
78,Key.shift_r,0,1655039446702312000
79,Key.shift_r,1,1655039447190663000
80,'p',0,1655039498349665000
81,'p',1,1655039498436727000
82,'i',0,1655039498549615000
83,'i',1,1655039498653424000
84,'c',0,1655039498701433000
85,Key.space,0,1655039498853296000
