EID ,key ,direction ,time
0,'f',1,1653602580987301000
1,'a',0,1653602581099429000
2,'a',1,1653602581195342000
3,'c',0,1653602581387297000
4,'c',1,1653602581443383000
5,'e',0,1653602581547351000
6,'e',1,1653602581603363000
7,'b',0,1653602581651242000
8,'b',1,1653602581731514000
9,'o',0,1653602581931281000
10,'o',1,1653602581987309000
11,'o',0,1653602582051487000
12,'o',1,1653602582123358000
13,'k',0,1653602582203352000
14,'k',1,1653602582291401000
15,Key.enter,0,1653602582435428000
16,Key.enter,1,1653602582571356000
17,'f',0,1653602598947273000
18,'f',1,1653602599019140000
19,'p',0,1653602600187192000
20,'p',1,1653602600291171000
21,'d',0,1653602601211108000
22,'d',1,1653602601299100000
23,'1',0,1653602602211051000
24,'1',1,1653602602267048000
25,'s',0,1653602602675075000
26,'s',1,1653602602738913000
27,'o',0,1653602602779100000
28,'o',1,1653602602874948000
29,'c',0,1653602603035038000
30,'c',1,1653602603106972000
31,'i',0,1653602603146867000
32,'i',1,1653602603235007000
33,'a',0,1653602603298817000
34,'a',1,1653602603394891000
35,'l',0,1653602603434928000
36,'l',1,1653602603530904000
37,Key.shift,0,1653602603762983000
38,'@',0,1653602604042996000
39,'@',1,1653602604106963000
40,Key.shift,1,1653602604114973000
41,'g',0,1653602604354981000
42,'g',1,1653602604410868000
43,'m',0,1653602604426880000
44,'m',1,1653602604490515000
45,'a',0,1653602604570831000
46,'i',0,1653602604642880000
47,'a',1,1653602604666894000
48,'i',1,1653602604698855000
49,'l',0,1653602604842959000
50,'l',1,1653602604906702000
51,'.',0,1653602605026924000
52,'.',1,1653602605098508000
53,'c',0,1653602605242913000
54,'c',1,1653602605306804000
55,'o',0,1653602605322689000
56,'o',1,1653602605394850000
57,'m',0,1653602605530905000
58,'m',1,1653602605626857000
59,Key.tab,0,1653602605714869000
60,Key.shift,0,1653602607170865000
61,Key.shift,1,1653602607762791000
62,Key.shift,0,1653602607898756000
63,Key.shift,1,1653602608258785000
64,Key.shift,0,1653602610258783000
65,Key.shift,1,1653602611577772000
66,Key.enter,1,1653602612842511000
67,Key.shift,0,1653602872510467000
68,'J',0,1653602875630098000
69,'J',1,1653602875806108000
70,Key.shift,1,1653602875926165000
71,Key.backspace,0,1653602877302101000
72,Key.backspace,1,1653602877446062000
73,Key.shift,0,1653602877534172000
74,'I',0,1653602877773885000
75,'I',1,1653602877870012000
76,Key.shift,1,1653602878118065000
77,Key.space,0,1653602878309911000
78,Key.space,1,1653602878390088000
79,'j',0,1653602878542384000
80,'j',1,1653602878613955000
81,'u',0,1653602878725958000
82,'s',0,1653602878798022000
83,'u',1,1653602878805467000
84,'s',1,1653602878885947000
85,'t',0,1653602878958044000
86,'t',1,1653602879030018000
87,Key.space,0,1653602879086008000
88,Key.space,1,1653602879189990000
89,'s',0,1653602879301916000
90,'s',1,1653602879390044000
91,'w',0,1653602879533913000
92,'w',1,1653602879645945000
93,Key.backspace,0,1653602880109808000
94,'a',0,1653602880254016000
95,Key.backspace,1,1653602880277451000
96,'a',1,1653602880341876000
97,'w',0,1653602880461884000
98,'w',1,1653602880517951000
99,Key.space,0,1653602880669822000
100,Key.space,1,1653602880709905000
101,'a',0,1653602883661820000
102,'a',1,1653602883709717000
103,Key.space,0,1653602883837712000
104,Key.space,1,1653602883901662000
105,'c',0,1653602884013795000
106,'c',1,1653602884069655000
107,'l',0,1653602884093718000
108,'l',1,1653602884181807000
109,'i',0,1653602884277788000
110,'i',1,1653602884349253000
111,'p',0,1653602884453783000
112,Key.space,0,1653602884533770000
113,'p',1,1653602884549036000
114,Key.space,1,1653602884581624000
115,'f',0,1653602885293681000
116,'f',1,1653602885341506000
117,'o',0,1653602885477669000
118,'o',1,1653602885541775000
119,Key.backspace,0,1653602885917657000
120,Key.backspace,1,1653602886013651000
121,'r',0,1653602886093701000
122,'r',1,1653602886149535000
123,'o',0,1653602886157321000
124,'o',1,1653602886213631000
125,Key.space,0,1653602886645634000
126,Key.space,1,1653602886725548000
127,Key.backspace,0,1653602886957639000
128,Key.backspace,1,1653602887037611000
129,'m',0,1653602887189655000
130,Key.space,0,1653602887277636000
131,'m',1,1653602887300862000
132,Key.space,1,1653602887333516000
133,Key.shift,0,1653602887453750000
134,'C',0,1653602887621548000
135,'C',1,1653602887655413000
136,Key.shift,1,1653602887677620000
137,'o',0,1653602887837636000
138,'o',1,1653602887909530000
139,'a',0,1653602887925578000
140,'a',1,1653602887989628000
141,'c',0,1653602888141520000
142,'h',0,1653602888164929000
143,'c',1,1653602888213532000
144,'h',1,1653602888229502000
145,Key.space,0,1653602888245505000
146,Key.space,1,1653602888333475000
147,Key.shift,0,1653602888461651000
148,'C',0,1653602888621470000
149,Key.shift,1,1653602888669537000
150,'c',1,1653602888685462000
151,'a',0,1653602888797579000
152,'a',1,1653602888893407000
153,'r',0,1653602889013562000
154,'r',1,1653602889061307000
155,'t',0,1653602889133551000
156,'t',1,1653602889197471000
157,'e',0,1653602889309484000
158,'e',1,1653602889365452000
159,'r',0,1653602889421545000
160,'r',1,1653602889493913000
161,'.',0,1653602889549490000
162,Key.space,0,1653602889629530000
163,'.',1,1653602889644810000
164,Key.space,1,1653602889709500000
165,Key.shift,0,1653602889821516000
166,'I',0,1653602889885449000
167,Key.shift,1,1653602889933494000
168,'i',1,1653602889965556000
169,'t',0,1653602890101450000
170,'t',1,1653602890197534000
171,Key.space,0,1653602890221544000
172,Key.space,1,1653602890349395000
173,'w',0,1653602890453525000
174,'a',0,1653602890565193000
175,'w',1,1653602890580723000
176,'a',1,1653602890653480000
177,'s',0,1653602890677672000
178,'s',1,1653602890773475000
179,Key.space,0,1653602891141369000
180,Key.space,1,1653602891213306000
181,'v',0,1653602891341481000
182,'v',1,1653602891389230000
183,'e',0,1653602891525329000
184,'e',1,1653602891557297000
185,'r',0,1653602891637389000
186,'r',1,1653602891701433000
187,'y',0,1653602891749522000
188,Key.space,0,1653602891805385000
189,'y',1,1653602891820765000
190,Key.space,1,1653602891861317000
191,Key.space,0,1653602892493288000
192,Key.space,1,1653602892549291000
193,'i',0,1653602892781185000
194,'i',1,1653602892853281000
195,'n',0,1653602893021178000
196,'n',1,1653602893109145000
197,'s',0,1653602893189351000
198,'s',1,1653602893253279000
199,'p',0,1653602893309008000
200,'p',1,1653602893373094000
201,'i',0,1653602893477337000
202,'i',1,1653602893541284000
203,'r',0,1653602893557273000
204,'r',1,1653602893620817000
205,'i',0,1653602893636628000
206,'i',1,1653602893709233000
207,'n',0,1653602893821088000
208,'n',1,1653602893901259000
209,'g',0,1653602893933324000
210,'g',1,1653602893989249000
211,'.',0,1653602894116603000
212,Key.space,0,1653602894197231000
213,'.',1,1653602894212630000
214,Key.space,1,1653602894261283000
215,Key.shift,0,1653602896021249000
216,'T',0,1653602896333053000
217,'T',1,1653602896429130000
218,Key.shift,1,1653602896533224000
