EID ,key ,direction ,time
0,'f',1,1653064465895543000
1,'p',0,1653064466231471000
2,'p',1,1653064466311555000
3,'d',0,1653064466375606000
4,'d',1,1653064466455597000
5,'1',0,1653064467959523000
6,'1',1,1653064468031531000
7,'s',0,1653064469327495000
8,'s',1,1653064469399458000
9,'o',0,1653064469471506000
10,'o',1,1653064469551472000
11,'c',0,1653064469623403000
12,'c',1,1653064469671328000
13,'i',0,1653064469783402000
14,'i',1,1653064469839397000
15,'a',0,1653064470031333000
16,'a',1,1653064470119279000
17,'l',0,1653064470151433000
18,'l',1,1653064470215400000
19,Key.shift,0,1653064470887317000
20,'@',0,1653064471207399000
21,'@',1,1653064471295233000
22,Key.shift,1,1653064471303029000
23,'g',0,1653064471559402000
24,'g',1,1653064471631246000
25,'m',0,1653064471727417000
26,'m',1,1653064471791357000
27,'a',0,1653064471991342000
28,'a',1,1653064472063257000
29,'i',0,1653064472159379000
30,'i',1,1653064472215307000
31,'l',0,1653064472735208000
32,'l',1,1653064472799331000
33,'.',0,1653064473007306000
34,'.',1,1653064473087219000
35,'c',0,1653064473183291000
36,'c',1,1653064473255277000
37,'o',0,1653064473367286000
38,'o',1,1653064473455076000
39,'m',0,1653064473551354000
40,'m',1,1653064473623350000
41,Key.shift,0,1653064476303137000
42,Key.shift,1,1653064476791198000
43,Key.shift,0,1653064479087030000
44,Key.shift,1,1653064479647007000
45,'o',0,1653064509565683000
46,'k',0,1653064509620995000
47,'o',1,1653064509685767000
48,'k',1,1653064509765736000
49,Key.backspace,0,1653064510341679000
50,Key.backspace,1,1653064510421609000
51,Key.backspace,0,1653064510517514000
52,Key.backspace,1,1653064510597640000
53,Key.backspace,0,1653064510709715000
54,Key.backspace,1,1653064510749681000
55,'d',0,1653064511053641000
56,'d',1,1653064511165527000
57,'e',0,1653064511292894000
58,'s',0,1653064511349571000
59,'e',1,1653064511453649000
60,'s',1,1653064511469536000
61,Key.backspace,0,1653064511917503000
62,Key.backspace,1,1653064512013575000
63,Key.backspace,0,1653064512085550000
64,Key.backspace,1,1653064512189508000
65,Key.backspace,0,1653064512269574000
66,Key.backspace,1,1653064512365471000
67,'d',0,1653064513469625000
68,'e',0,1653064513501561000
69,'d',1,1653064513573629000
70,'s',0,1653064513574481000
71,'e',1,1653064513653521000
72,'p',0,1653064513661516000
73,'s',1,1653064513684909000
74,'p',1,1653064513725034000
75,'i',0,1653064513837589000
76,'i',1,1653064513941494000
77,'t',0,1653064513965609000
78,'e',0,1653064514085472000
79,'t',1,1653064514125975000
80,'e',1,1653064514149498000
81,Key.space,0,1653064514445502000
82,Key.space,1,1653064514573394000
83,'t',0,1653064515485536000
84,'t',1,1653064515565271000
85,'h',0,1653064515621518000
86,'h',1,1653064515701243000
87,'e',0,1653064515933535000
88,'e',1,1653064516013521000
89,Key.space,0,1653064516125552000
90,Key.space,1,1653064516213413000
91,'s',0,1653064516437454000
92,'s',1,1653064516549328000
93,'h',0,1653064517437413000
94,'o',0,1653064517525485000
95,'h',1,1653064517557413000
96,'o',1,1653064517637365000
97,'r',0,1653064517653325000
98,'t',0,1653064517725441000
99,'r',1,1653064517805355000
100,'t',1,1653064517820846000
101,Key.space,0,1653064517869346000
