EID ,key ,direction ,time
0,Key.tab,0,1652374155764386000
1,Key.cmd,1,1652374155897103000
2,Key.tab,1,1652374155944461000
3,'i',0,1652374158297096000
4,'i',1,1652374158383597000
5,'n',0,1652374158440269000
6,'n',1,1652374158517133000
7,'s',0,1652374158534904000
8,'s',1,1652374158611657000
9,'t',0,1652374158681552000
10,'t',1,1652374158744839000
11,'a',0,1652374158761223000
12,'a',1,1652374158845596000
13,'g',0,1652374158898426000
14,'g',1,1652374158973574000
15,'r',0,1652374159016499000
16,'r',1,1652374159061439000
17,Key.enter,0,1652374159601518000
18,Key.enter,1,1652374159678897000
19,'f',0,1652374162890393000
20,'f',1,1652374162966728000
21,'p',0,1652374164322482000
22,'p',1,1652374164406722000
23,'d',0,1652374164456476000
24,'d',1,1652374164520680000
25,'1',0,1652374164991353000
26,'1',1,1652374165051386000
27,'s',0,1652374165388463000
28,'s',1,1652374165448794000
29,'o',0,1652374165519370000
30,'o',1,1652374165591421000
31,'c',0,1652374165627539000
32,'c',1,1652374165684578000
33,'i',0,1652374165743070000
34,'i',1,1652374165799700000
35,'a',0,1652374165835335000
36,'a',1,1652374165891284000
37,'l',0,1652374165979633000
38,'l',1,1652374166055577000
39,Key.shift,0,1652374167260990000
40,'@',0,1652374167501281000
41,Key.shift,1,1652374167557206000
42,'2',1,1652374167609323000
43,'g',0,1652374167958805000
44,'g',1,1652374168022772000
45,'m',0,1652374168087328000
46,'m',1,1652374168163733000
47,'a',0,1652374168225178000
48,'a',1,1652374168283815000
49,'i',0,1652374168366699000
50,'i',1,1652374168419648000
51,'l',0,1652374168520196000
52,'l',1,1652374168584723000
53,'.',0,1652374168887195000
54,'.',1,1652374168955550000
55,'c',0,1652374169047168000
56,'c',1,1652374169095633000
57,'o',0,1652374169177262000
58,'o',1,1652374169244621000
59,'m',0,1652374169372214000
60,'m',1,1652374169452593000
61,Key.shift,0,1652374172196342000
62,Key.shift,1,1652374172504229000
63,Key.shift,0,1652374173852311000
64,Key.shift,1,1652374174580590000
65,Key.shift,0,1652374213690987000
66,'I',0,1652374213800346000
67,Key.shift,1,1652374213883530000
68,'i',1,1652374213896610000
69,'t',0,1652374213992560000
70,'t',1,1652374214072870000
71,Key.space,0,1652374214588316000
72,Key.space,1,1652374214659817000
73,'s',0,1652374214696945000
74,'s',1,1652374214761094000
75,'e',0,1652374214850059000
76,'e',1,1652374214905563000
77,'e',0,1652374214981617000
78,'e',1,1652374215045991000
79,'m',0,1652374215086850000
80,'m',1,1652374215156426000
81,'s',0,1652374215168236000
82,'s',1,1652374215240161000
83,Key.space,0,1652374215277885000
84,Key.space,1,1652374215350911000
85,'t',0,1652374215384551000
86,'t',1,1652374215464519000
87,'h',0,1652374215488725000
88,'h',1,1652374215551852000
89,'a',0,1652374215582681000
90,'a',1,1652374215663864000
91,'t',0,1652374215683406000
92,'t',1,1652374215747058000
93,Key.space,0,1652374215861438000
94,Key.space,1,1652374215941707000
95,Key.shift,0,1652374216045352000
96,'C',0,1652374216461604000
97,Key.shift,1,1652374216500203000
98,'c',1,1652374216538445000
99,'o',0,1652374216565082000
100,'o',1,1652374216641571000
101,'a',0,1652374216732594000
102,'a',1,1652374216747956000
103,'c',0,1652374217256803000
104,'c',1,1652374217321986000
105,'h',0,1652374217357679000
106,'h',1,1652374217418853000
107,Key.space,0,1652374217538271000
108,Key.space,1,1652374217609004000
109,Key.shift,0,1652374217676337000
110,'C',0,1652374217796544000
111,Key.shift,1,1652374217852127000
112,'c',1,1652374217868416000
113,'a',0,1652374217887785000
114,'a',1,1652374217964898000
115,'r',0,1652374218048549000
116,'r',1,1652374218121795000
117,'t',0,1652374218213545000
118,'e',0,1652374218260165000
119,'t',1,1652374218280679000
120,'e',1,1652374218322053000
121,'r',0,1652374218378591000
122,'r',1,1652374218445895000
123,Key.backspace,0,1652374219566539000
124,Key.backspace,1,1652374219630618000
125,Key.backspace,0,1652374219745382000
126,Key.backspace,1,1652374219801732000
127,Key.backspace,0,1652374219885263000
128,Key.backspace,0,1652374220305223000
129,Key.backspace,0,1652374220404700000
130,Key.backspace,0,1652374220505635000
131,Key.backspace,0,1652374220605231000
132,Key.backspace,0,1652374220704814000
133,Key.backspace,1,1652374220760996000
134,Key.backspace,0,1652374220887830000
135,Key.backspace,1,1652374220963546000
136,Key.backspace,0,1652374221055099000
137,Key.backspace,1,1652374221123613000
138,Key.backspace,0,1652374221199263000
139,Key.backspace,1,1652374221267832000
140,Key.backspace,0,1652374221338075000
141,Key.backspace,1,1652374221397630000
142,Key.backspace,0,1652374221473748000
143,Key.backspace,1,1652374221571292000
144,Key.space,0,1652374221971745000
145,Key.space,1,1652374222041520000
146,'t',0,1652374222090135000
147,'t',1,1652374222162373000
148,'h',0,1652374222178271000
149,'h',1,1652374222239580000
150,'e',0,1652374222276301000
151,'e',1,1652374222329637000
152,Key.space,0,1652374222356381000
153,Key.space,1,1652374222429667000
154,'t',0,1652374222947415000
155,'t',1,1652374223031490000
156,'e',0,1652374223095174000
157,'e',1,1652374223143389000
158,'a',0,1652374223273627000
159,'a',1,1652374223312317000
160,' ,',0,1652374223427147000
161,' ,',1,1652374223466544000
162,Key.space,0,1652374223581300000
163,Key.space,1,1652374223657058000
164,'w',0,1652374223664533000
165,'w',1,1652374223725603000
166,Key.backspace,0,1652374224052102000
167,Key.backspace,1,1652374224105467000
168,Key.backspace,0,1652374224177426000
169,Key.backspace,1,1652374224233836000
170,Key.backspace,0,1652374224315881000
171,Key.backspace,1,1652374224373919000
172,'m',0,1652374224938220000
173,'m',1,1652374224994638000
174,Key.space,0,1652374225085615000
175,Key.space,1,1652374225171540000
176,'w',0,1652374225195077000
177,'w',1,1652374225251641000
178,'a',0,1652374225350604000
179,'a',1,1652374225399514000
180,'n',0,1652374225458456000
181,'n',1,1652374225511440000
182,'t',0,1652374225598021000
183,'t',1,1652374225662756000
184,'s',0,1652374225792103000
185,'s',1,1652374225864606000
186,Key.space,0,1652374225921693000
187,'t',0,1652374225992211000
188,Key.space,1,1652374225995312000
189,'t',1,1652374226076187000
190,'o',0,1652374226104826000
191,'o',1,1652374226168740000
192,Key.space,0,1652374226305284000
193,Key.space,1,1652374226366597000
194,'b',0,1652374226481903000
195,'b',1,1652374226550361000
196,'e',0,1652374226599329000
197,'e',1,1652374226651570000
198,'l',0,1652374226708193000
199,'l',1,1652374226768742000
200,'i',0,1652374226871612000
201,'i',1,1652374226945721000
202,'e',0,1652374227575559000
203,'e',1,1652374227627555000
204,'v',0,1652374227937995000
205,'v',1,1652374227987996000
206,'e',0,1652374228008463000
