EID ,key ,direction ,time
0,Key.tab,0,1650640527256521000
1,Key.tab,1,1650640527430043000
2,Key.cmd,1,1650640527907745000
3,<0>,1,1650640528163211000
4,'i',0,1650640534093876000
5,'i',1,1650640534185774000
6,'n',0,1650640534272091000
7,'n',1,1650640534369962000
8,'s',0,1650640534378301000
9,'s',1,1650640534490734000
10,'t',0,1650640535508457000
11,'t',1,1650640535606594000
12,'a',0,1650640535656802000
13,'a',1,1650640535790045000
14,'g',0,1650640536037026000
15,'r',0,1650640536090947000
16,'g',1,1650640536128263000
17,'r',1,1650640536190060000
18,'a',0,1650640536270380000
19,'a',1,1650640536420243000
20,'m',0,1650640537010060000
21,'m',1,1650640537055433000
22,Key.enter,0,1650640538387849000
23,Key.enter,1,1650640538524794000
24,Key.cmd,0,1650640545096943000
25,Key.tab,0,1650640545204777000
26,Key.tab,1,1650640545360670000
27,Key.cmd,1,1650640546045167000
28,<0>,1,1650640546301664000
29,Key.cmd,0,1650640547219882000
30,Key.tab,0,1650640547399877000
31,Key.tab,1,1650640547539726000
32,Key.cmd,1,1650640548276728000
33,<0>,1,1650640548532246000
34,'f',0,1650640549533577000
35,'f',1,1650640549633610000
36,'p',0,1650640549739608000
37,'p',1,1650640549867687000
38,'d',0,1650640549885430000
39,'d',1,1650640549989614000
40,'1',0,1650640550150733000
41,'1',1,1650640550274941000
42,Key.shift,0,1650640550522897000
43,'@',0,1650640550654736000
44,'@',1,1650640550812416000
45,Key.shift,1,1650640550822692000
46,'g',0,1650640551245755000
47,'g',1,1650640551353467000
48,'m',0,1650640551400852000
49,'m',1,1650640551499375000
50,'a',0,1650640551530868000
51,'i',0,1650640551642493000
52,'a',1,1650640551673581000
53,'i',1,1650640551722930000
54,'l',0,1650640551826637000
55,'l',1,1650640551930727000
56,'.',0,1650640552484648000
57,'.',1,1650640552584771000
58,'c',0,1650640552643745000
59,'c',1,1650640552755597000
60,'o',0,1650640552763674000
61,'o',1,1650640552859939000
62,'m',0,1650640552956408000
63,'m',1,1650640553052670000
64,Key.tab,0,1650640553298777000
65,Key.tab,1,1650640553413524000
66,Key.cmd,0,1650640554246719000
67,Key.cmd,1,1650640554648352000
68,<0>,1,1650640554929857000
69,Key.cmd,0,1650640555932666000
70,Key.tab,0,1650640555964458000
71,Key.tab,1,1650640556100245000
72,Key.cmd,1,1650640556644180000
73,<0>,1,1650640556899917000
74,'s',0,1650640559212461000
75,'o',0,1650640559332569000
76,'s',1,1650640559336466000
77,'c',0,1650640559424288000
78,'o',1,1650640559435500000
79,'c',1,1650640559545990000
80,'i',0,1650640559571166000
81,'i',1,1650640559664498000
82,'a',0,1650640559684970000
83,'l',0,1650640559801578000
84,'a',1,1650640559812669000
85,'l',1,1650640559913495000
86,Key.tab,0,1650640560174211000
87,Key.tab,1,1650640560265265000
88,Key.shift,0,1650640560972247000
89,Key.shift,1,1650640561296271000
90,Key.shift,0,1650640563312026000
91,Key.shift,1,1650640563572155000
92,'s',1,1650640563620408000
93,'o',0,1650640563797044000
94,'o',1,1650640563909369000
95,'c',0,1650640564032747000
96,'c',1,1650640564140191000
97,'i',0,1650640564183261000
98,'i',1,1650640564279253000
99,'a',0,1650640564293143000
100,'a',1,1650640564389031000
101,'l',0,1650640564393320000
102,'l',1,1650640564520886000
103,Key.shift,0,1650640564754269000
104,'@',0,1650640564894050000
105,Key.shift,1,1650640565010684000
106,'2',1,1650640565046289000
107,'2',0,1650640565367603000
108,'2',1,1650640565504021000
109,'0',0,1650640565537284000
110,'0',1,1650640565637722000
111,'2',0,1650640565640034000
112,'2',1,1650640565720813000
113,'2',0,1650640565804018000
114,'2',1,1650640565934572000
115,Key.backspace,0,1650640566544128000
116,Key.backspace,0,1650640566961328000
117,Key.backspace,0,1650640567061822000
118,Key.backspace,1,1650640567148452000
119,Key.backspace,0,1650640567389143000
120,Key.backspace,1,1650640567508550000
121,Key.backspace,0,1650640568023994000
122,Key.backspace,1,1650640568140243000
123,Key.backspace,0,1650640568217063000
124,Key.backspace,1,1650640568297892000
125,Key.backspace,0,1650640568427089000
126,Key.backspace,1,1650640568536785000
127,Key.backspace,0,1650640568665036000
128,Key.backspace,1,1650640568789188000
129,Key.backspace,0,1650640568897035000
130,Key.backspace,1,1650640568985264000
131,Key.backspace,0,1650640569081863000
132,Key.backspace,1,1650640569217987000
133,Key.tab,0,1650640569452988000
134,Key.shift,0,1650640570384941000
135,Key.shift,1,1650640570681029000
136,Key.shift,0,1650640572461810000
137,Key.shift,1,1650640572906096000
138,Key.shift,0,1650640624770662000
139,'T',0,1650640625078822000
140,Key.shift,1,1650640625150793000
141,'t',1,1650640625170815000
142,'h',0,1650640625302731000
143,'h',1,1650640625386897000
144,'e',0,1650640625438534000
145,'e',1,1650640625537968000
146,Key.space,0,1650640625554205000
147,Key.space,1,1650640625638215000
148,'c',0,1650640625835990000
149,'l',0,1650640625960138000
150,'c',1,1650640625975706000
151,'l',1,1650640626075663000
152,'i',0,1650640626167725000
153,'i',1,1650640626255817000
154,'p',0,1650640626392851000
155,'p',1,1650640626471221000
156,Key.space,0,1650640626639618000
157,Key.space,1,1650640626727985000
158,'s',0,1650640626832801000
159,'h',0,1650640626891737000
160,'s',1,1650640626962072000
161,'h',1,1650640626984741000
162,'o',0,1650640627100275000
163,'w',0,1650640627205996000
164,'o',1,1650640627221201000
165,'w',1,1650640627273129000
166,'s',0,1650640627372441000
167,Key.space,0,1650640627476806000
168,'s',1,1650640627480988000
169,Key.space,1,1650640627584787000
170,'t',0,1650640627643241000
171,'t',1,1650640627709129000
172,'h',0,1650640627720790000
173,'e',0,1650640627779427000
174,'h',1,1650640627822696000
175,'e',1,1650640627927560000
176,Key.space,0,1650640627928829000
177,Key.space,1,1650640628015308000
178,'s',0,1650640628048410000
179,'s',1,1650640628193471000
180,'t',0,1650640628310621000
181,'o',0,1650640628393519000
182,'t',1,1650640628397379000
183,'o',1,1650640628526875000
184,'i',0,1650640628612043000
185,'c',0,1650640628721822000
186,'i',1,1650640628728398000
187,'c',1,1650640628854687000
188,'i',0,1650640628856024000
189,'i',1,1650640628984485000
190,'c',0,1650640628995923000
191,'c',1,1650640629144129000
