EID ,key ,direction ,time
0,Key.tab,0,1651156272263429000
1,Key.tab,1,1651156272454564000
2,Key.cmd,1,1651156272551617000
3,<0>,1,1651156272807412000
4,'u',0,1651156275812268000
5,'u',1,1651156275883058000
6,Key.backspace,0,1651156276323364000
7,Key.backspace,1,1651156276435195000
8,Key.backspace,0,1651156276540942000
9,Key.backspace,1,1651156276653122000
10,'i',0,1651156277023898000
11,'i',1,1651156277103265000
12,'n',0,1651156277240073000
13,'n',1,1651156277307554000
14,'f',0,1651156289832971000
15,'f',1,1651156289909546000
16,'d',0,1651156290449730000
17,'d',1,1651156290545666000
18,'p',0,1651156290614750000
19,'p',1,1651156290681667000
20,'1',0,1651156292842521000
21,'1',1,1651156292974718000
22,'s',0,1651156293303652000
23,'s',1,1651156293415797000
24,'i',0,1651156293484456000
25,'i',1,1651156293532184000
26,Key.backspace,0,1651156294200332000
27,Key.backspace,1,1651156294323999000
28,'o',0,1651156294695472000
29,'o',1,1651156294787799000
30,'c',0,1651156294853473000
31,'c',1,1651156294985550000
32,'i',0,1651156295403553000
33,'i',1,1651156295500160000
34,'a',0,1651156295783137000
35,'a',1,1651156295863493000
36,'l',0,1651156295893165000
37,'l',1,1651156295977615000
38,Key.shift,0,1651156297738492000
39,'@',0,1651156298546163000
40,'@',1,1651156298634090000
41,Key.shift,1,1651156298738590000
42,'g',0,1651156299398229000
43,'g',1,1651156299478112000
44,'m',0,1651156299833252000
45,'m',1,1651156299901699000
46,'a',0,1651156299959076000
47,'a',1,1651156300076907000
48,'i',0,1651156300124192000
49,'i',1,1651156300200469000
50,'l',0,1651156300350988000
51,'l',1,1651156300419446000
52,'.',0,1651156301356189000
53,'.',1,1651156301430044000
54,'c',0,1651156301556270000
55,'c',1,1651156301629204000
56,'o',0,1651156301682256000
57,'o',1,1651156301754413000
58,'m',0,1651156301918111000
59,'m',1,1651156302006476000
60,Key.shift,0,1651156304122927000
61,Key.shift,1,1651156304471261000
62,Key.shift,0,1651156306319825000
63,Key.shift,1,1651156306855984000
64,Key.cmd,0,1651156321791395000
65,'a',0,1651156322075304000
66,'a',1,1651156322231340000
67,Key.cmd,1,1651156322243557000
68,Key.backspace,0,1651156323579231000
69,Key.backspace,1,1651156323679461000
70,'f',0,1651156326136086000
71,'f',1,1651156326232058000
72,'d',0,1651156326478174000
73,'d',1,1651156326616071000
74,'p',0,1651156326851646000
75,'p',1,1651156326943178000
76,'1',0,1651156328018266000
77,'1',1,1651156328154157000
78,'s',0,1651156328821717000
79,'s',1,1651156328986600000
80,'o',0,1651156329491219000
81,'o',1,1651156329611290000
82,'c',0,1651156329640971000
83,'c',1,1651156329736377000
84,'i',0,1651156329762677000
85,'i',1,1651156329867193000
86,'a',0,1651156329944088000
87,'a',1,1651156330076124000
88,'l',0,1651156330101775000
89,'l',1,1651156330222678000
90,Key.shift,0,1651156331499065000
91,'@',0,1651156332006894000
92,Key.shift,1,1651156332098632000
93,'2',1,1651156332167298000
94,'g',0,1651156332496005000
95,'g',1,1651156332580164000
96,'m',0,1651156332869016000
97,'m',1,1651156332984844000
98,'a',0,1651156333016644000
99,'a',1,1651156333112002000
100,'i',0,1651156333140856000
101,'i',1,1651156333221236000
102,'l',0,1651156333381973000
103,'l',1,1651156333478132000
104,'.',0,1651156333698943000
105,'.',1,1651156333827063000
106,'c',0,1651156333960983000
107,'c',1,1651156334068979000
108,'o',0,1651156334146580000
109,'o',1,1651156334259451000
110,'m',0,1651156334427890000
111,'m',1,1651156334520051000
112,Key.shift,0,1651156342958645000
113,Key.shift,1,1651156343571174000
114,Key.shift,0,1651156345507914000
115,Key.shift,1,1651156346442792000
116,Key.backspace,0,1651156359962457000
117,Key.backspace,1,1651156360042003000
118,Key.backspace,0,1651156360120727000
119,Key.backspace,1,1651156360212995000
120,'p',0,1651156360911747000
121,'p',1,1651156361008057000
122,'d',0,1651156361362959000
123,'d',1,1651156361487060000
124,Key.backspace,0,1651156369812421000
125,Key.backspace,1,1651156369896759000
126,Key.backspace,0,1651156369988252000
127,Key.backspace,1,1651156370208647000
128,Key.backspace,0,1651156370296583000
