EID ,key ,direction ,time
0,Key.tab,0,1654475496949515000
1,Key.tab,1,1654475497140657000
2,Key.cmd,1,1654475497157130000
3,'t',0,1654475503693063000
4,'t',1,1654475503781834000
5,'w',0,1654475503997047000
6,'w',1,1654475504165035000
7,'i',0,1654475504221029000
8,'i',1,1654475504349063000
9,Key.enter,0,1654475506204499000
10,Key.enter,1,1654475506324113000
11,'f',0,1654475513790652000
12,'f',1,1654475513892525000
13,'d',0,1654475514132417000
14,'d',1,1654475514252460000
15,Key.backspace,0,1654475517692232000
16,Key.backspace,1,1654475517796119000
17,'p',0,1654475518779529000
18,'p',1,1654475518891469000
19,'d',0,1654475519012272000
20,'d',1,1654475519108184000
21,'1',0,1654475520060108000
22,'1',1,1654475520188224000
23,'s',0,1654475521220179000
24,'s',1,1654475521316264000
25,'o',0,1654475522299942000
26,'o',1,1654475522380050000
27,'c',0,1654475522428060000
28,'c',1,1654475522548138000
29,'i',0,1654475523052017000
30,'i',1,1654475523139849000
31,'a',0,1654475523220089000
32,'a',1,1654475523347831000
33,'l',0,1654475523380051000
34,'l',1,1654475523484025000
35,Key.shift,0,1654475524396075000
36,'@',0,1654475524579450000
37,'@',1,1654475524667452000
38,Key.shift,1,1654475524691157000
39,'g',0,1654475525147272000
40,'g',1,1654475525235872000
41,'m',0,1654475525483886000
42,'m',1,1654475525509442000
43,'a',0,1654475526267933000
44,'a',1,1654475526379772000
45,'i',0,1654475526755779000
46,'i',1,1654475526835808000
47,'l',0,1654475526987801000
48,'l',1,1654475527059793000
49,'.',0,1654475527171473000
50,'.',1,1654475527267859000
51,'c',0,1654475527283749000
52,'c',1,1654475527379862000
53,'o',0,1654475527699674000
54,'o',1,1654475527763757000
55,'m',0,1654475527867905000
56,'m',1,1654475527963700000
57,Key.tab,0,1654475528523757000
58,Key.tab,1,1654475528715907000
59,Key.shift,0,1654475532059662000
60,Key.shift,1,1654475532347787000
61,Key.shift,0,1654475535595573000
62,Key.shift,1,1654475536115444000
63,Key.shift,0,1654475544650790000
64,'C',0,1654475549290601000
65,Key.shift,1,1654475549363584000
66,'c',1,1654475549370481000
67,'o',0,1654475549746563000
68,'o',1,1654475549834774000
69,'a',0,1654475549890744000
70,'a',1,1654475549959060000
71,'c',0,1654475550122274000
72,'c',1,1654475550234484000
73,'h',0,1654475550339354000
74,'h',1,1654475550450475000
75,Key.space,0,1654475550530601000
76,Key.space,1,1654475550634574000
77,Key.shift,0,1654475551602516000
78,Key.shift,1,1654475551794616000
79,Key.shift,0,1654475552371774000
80,'C',0,1654475552554218000
81,'C',1,1654475552642294000
82,Key.shift,1,1654475552658551000
83,'a',0,1654475553018496000
84,'a',1,1654475553138577000
85,'r',0,1654475553339003000
86,'r',1,1654475553410648000
87,'t',0,1654475553507034000
88,'t',1,1654475553586849000
89,'e',0,1654475553634235000
90,'r',0,1654475553722381000
91,'e',1,1654475553746041000
92,'r',1,1654475553802687000
93,Key.space,0,1654475553954867000
94,Key.space,1,1654475554050409000
95,'t',0,1654475554521765000
96,'t',1,1654475554610360000
97,'e',0,1654475554946909000
98,'e',1,1654475555098202000
99,'a',0,1654475556379892000
100,'a',1,1654475556490293000
101,'c',0,1654475556634480000
102,'c',1,1654475556722700000
103,'h',0,1654475556769803000
104,'h',1,1654475556858369000
105,'e',0,1654475556890626000
106,'e',1,1654475556969542000
107,'s',0,1654475557090992000
108,'s',1,1654475557233890000
109,Key.space,0,1654475557258841000
110,Key.space,1,1654475557338789000
111,'l',0,1654475559434537000
112,'l',1,1654475559554581000
113,'i',0,1654475559682159000
114,'i',1,1654475559769745000
115,'f',0,1654475559826111000
116,'f',1,1654475559923401000
117,'e',0,1654475560097968000
118,'e',1,1654475560177454000
119,Key.space,0,1654475560233572000
120,Key.space,1,1654475560338076000
121,'l',0,1654475560946185000
122,'l',1,1654475561058595000
123,'e',0,1654475561106719000
124,'e',1,1654475561193989000
125,'s',0,1654475561347244000
126,'s',1,1654475561417982000
127,'s',0,1654475561489722000
128,'s',1,1654475561585931000
129,'o',0,1654475561626102000
130,'o',1,1654475561706050000
131,'n',0,1654475561833326000
132,'n',1,1654475561938476000
133,'s',0,1654475561954007000
134,'s',1,1654475562033591000
135,Key.space,0,1654475562050212000
136,Key.space,1,1654475562146074000
137,'a',0,1654475562513772000
138,'b',0,1654475562681958000
139,'a',1,1654475562689637000
140,'b',1,1654475562770137000
141,'o',0,1654475562890715000
142,'o',1,1654475563001290000
143,'u',0,1654475563114230000
144,'u',1,1654475563178063000
145,'t',0,1654475563353928000
146,'t',1,1654475563435141000
147,Key.space,0,1654475563537901000
148,Key.space,1,1654475563642394000
149,'i',0,1654475564106387000
150,'i',1,1654475564209995000
151,'n',0,1654475564329926000
152,'n',1,1654475564417727000
153,'a',0,1654475564851569000
154,'a',1,1654475564970623000
155,'d',0,1654475565145959000
156,'d',1,1654475565210301000
157,'e',0,1654475565313660000
158,'e',1,1654475565401414000
159,'q',0,1654475565785487000
160,'q',1,1654475565906158000
161,'u',0,1654475566331014000
162,'u',1,1654475566425841000
163,'a',0,1654475566449646000
164,'a',1,1654475566553793000
