EID ,key ,direction ,time
0,'h',1,1650434152.938282
1,'e',0,1650434153.2349708
2,'e',1,1650434153.362359
3,'l',0,1650434153.471679
4,'l',1,1650434153.5603251
5,'l',0,1650434153.687763
6,'l',1,1650434153.809422
7,'o',0,1650434154.055129
8,Key.space,0,1650434154.181003
9,'o',1,1650434154.239733
10,Key.space,1,1650434154.343916
11,'u',0,1650434155.295551
12,'u',1,1650434155.407312
13,'n',0,1650434155.690096
14,'n',1,1650434155.838899
15,'i',0,1650434156.172988
16,'v',0,1650434156.317766
17,'i',1,1650434156.36159
18,'v',1,1650434156.413706
19,'e',0,1650434156.8446012
20,'e',1,1650434156.988746
21,'r',0,1650434157.076176
22,'r',1,1650434157.185
23,'s',0,1650434157.3748858
24,'s',1,1650434157.479755
25,'e',0,1650434157.630848
26,'e',1,1650434157.7547252
27,Key.ctrl,0,1650434158.240375
28,'c',0,1650434158.944623
