EID ,key ,direction ,time
0,'f',1,1654474851221239000
1,'a',0,1654474851237138000
2,'c',0,1654474851349357000
3,'a',1,1654474851357176000
4,'c',1,1654474851413267000
5,'e',0,1654474851549365000
6,'e',1,1654474851645265000
7,'b',0,1654474851869268000
8,'b',1,1654474851949239000
9,'o',0,1654474852173221000
10,'o',1,1654474852237222000
11,'o',0,1654474852309259000
12,'o',1,1654474852397237000
13,'k',0,1654474852525243000
14,'k',1,1654474852597180000
15,'.',0,1654474852981808000
16,'.',1,1654474853069909000
17,'c',0,1654474853157914000
18,'o',0,1654474853214841000
19,'c',1,1654474853261814000
20,'o',1,1654474853301873000
21,'m',0,1654474853397901000
22,'m',1,1654474853461855000
23,Key.enter,0,1654474854933802000
24,Key.enter,1,1654474855012927000
25,'f',0,1654474863134343000
26,'f',1,1654474863269412000
27,'p',0,1654474863405125000
28,'p',1,1654474863533304000
29,'d',0,1654474864437257000
30,'d',1,1654474864557287000
31,'1',0,1654474865029322000
32,'1',1,1654474865173281000
33,'s',0,1654474865452550000
34,'s',1,1654474865605188000
35,'o',0,1654474865733185000
36,'o',1,1654474865869244000
37,'c',0,1654474866389216000
38,'c',1,1654474866541222000
39,'i',0,1654474866613220000
40,'i',1,1654474866740869000
41,'a',0,1654474866901251000
42,'a',1,1654474867069164000
43,'l',0,1654474867453185000
44,'l',1,1654474867604749000
45,Key.shift,0,1654474868581231000
46,'@',0,1654474868917126000
47,'@',1,1654474869060804000
48,Key.shift,1,1654474869077075000
49,'g',0,1654474869445013000
50,'g',1,1654474869541066000
51,'m',0,1654474869661069000
52,'m',1,1654474869756949000
53,'a',0,1654474869997044000
54,'a',1,1654474870100951000
55,'i',0,1654474870229036000
56,'i',1,1654474870324908000
57,'l',0,1654474870541006000
58,'l',1,1654474870644763000
59,'.',0,1654474870797031000
60,'.',1,1654474870908908000
61,'c',0,1654474870972948000
62,'c',1,1654474871092878000
63,'o',0,1654474871148994000
64,'o',1,1654474871276974000
65,'m',0,1654474871412988000
66,'m',1,1654474871516971000
67,Key.shift,0,1654474875716863000
68,Key.shift,1,1654474876076722000
69,Key.shift,0,1654474878844519000
70,Key.shift,1,1654474879268191000
71,Key.cmd,0,1654475016669702000
72,Key.tab,0,1654475016933538000
73,Key.tab,1,1654475017093580000
74,Key.cmd,1,1654475017109017000
75,Key.cmd,0,1654475017860889000
76,Key.tab,0,1654475018036986000
77,Key.tab,1,1654475018205073000
78,Key.cmd,1,1654475018237708000
79,Key.shift,0,1654475026093705000
80,'T',0,1654475026220914000
81,Key.shift,1,1654475026293172000
82,'t',1,1654475026308632000
83,'h',0,1654475027284887000
84,'h',1,1654475027404954000
85,'e',0,1654475027460823000
86,'e',1,1654475027580988000
87,'s',0,1654475027821134000
88,'s',1,1654475027940814000
89,'c',0,1654475028036969000
90,'c',1,1654475028148970000
91,'e',0,1654475028276936000
92,'e',1,1654475028413031000
93,'n',0,1654475028420986000
94,'n',1,1654475028541068000
95,'e',0,1654475028548666000
96,'e',1,1654475028636837000
97,Key.backspace,0,1654475029596991000
98,Key.backspace,1,1654475029660952000
99,Key.backspace,0,1654475029741050000
100,Key.backspace,1,1654475029812862000
101,Key.backspace,0,1654475029884862000
102,Key.backspace,1,1654475029956802000
103,Key.backspace,0,1654475030012944000
104,Key.backspace,1,1654475030052686000
105,Key.backspace,0,1654475030492906000
106,Key.backspace,1,1654475030524441000
107,Key.space,0,1654475030588832000
108,Key.space,1,1654475030740877000
109,'s',0,1654475031268787000
110,'s',1,1654475031396878000
111,'c',0,1654475031460887000
112,'c',1,1654475031588783000
113,'e',0,1654475031652891000
114,'e',1,1654475031772688000
115,'n',0,1654475031828708000
116,'n',1,1654475031932759000
117,'e',0,1654475031940799000
118,'e',1,1654475032036781000
119,Key.space,0,1654475032124796000
120,Key.space,1,1654475032220653000
121,'f',0,1654475033124703000
122,'f',1,1654475033228712000
123,'r',0,1654475033268720000
124,'r',1,1654475033356790000
125,'o',0,1654475033380794000
126,'o',1,1654475033492774000
127,'m',0,1654475033588824000
128,'m',1,1654475033684759000
129,Key.space,0,1654475033796824000
130,Key.space,1,1654475033884808000
131,Key.shift,0,1654475033972829000
132,'C',0,1654475034164692000
133,'C',1,1654475034236674000
134,Key.shift,1,1654475034244754000
135,'o',0,1654475034660724000
136,'a',0,1654475034716670000
137,'o',1,1654475034739952000
138,'a',1,1654475034836678000
139,'c',0,1654475034996811000
140,'c',1,1654475035084621000
141,'j',0,1654475035124631000
142,'j',1,1654475035196698000
143,Key.backspace,0,1654475035676553000
144,Key.backspace,1,1654475035812544000
145,'h',0,1654475036340532000
146,'h',1,1654475036436537000
147,Key.space,0,1654475036508487000
148,Key.space,1,1654475036620502000
149,Key.shift,0,1654475036764728000
150,'C',0,1654475036924594000
151,Key.shift,1,1654475036988550000
152,'c',1,1654475036996549000
153,'a',0,1654475037076516000
154,'a',1,1654475037204507000
155,'g',0,1654475037500634000
156,'g',1,1654475037572555000
157,Key.backspace,0,1654475038148447000
158,Key.backspace,1,1654475038260381000
159,'r',0,1654475038956527000
160,'r',1,1654475039069044000
161,'t',0,1654475039092507000
162,'t',1,1654475039180505000
163,'e',0,1654475039196368000
164,'e',1,1654475039284484000
165,'r',0,1654475039820535000
166,'r',1,1654475039964456000
167,Key.space,0,1654475040116438000
168,Key.space,1,1654475040212406000
169,'w',0,1654475041012424000
