P,Key.cmd,1651259889155405000
P,Key.tab,1651259889585034000
R,Key.cmd,1651259889813853000
R,Key.tab,1651259889977481000
R,<0>,1651259890072444000
P,'f',1651259891799900000
R,'f',1651259891850925000
P,'a',1651259891961583000
R,'a',1651259892083019000
P,'c',1651259892133482000
R,'c',1651259892213777000
P,Key.enter,1651259893050852000
R,Key.enter,1651259893113937000
P,Key.cmd,1651259899373521000
P,Key.tab,1651259900646822000
P,Key.tab,1651259901062864000
R,Key.cmd,1651259901065149000
P,Key.tab,1651259901162352000
R,Key.tab,1651259901180630000
R,<0>,1651259901325190000
P,Key.cmd,1651259906425312000
P,Key.tab,1651259907225195000
R,Key.cmd,1651259907349366000
R,Key.tab,1651259907484522000
P,'f',1651259909434212000
R,'f',1651259909519588000
P,'p',1651259910827328000
R,'p',1651259910907627000
P,'d',1651259911063325000
R,'d',1651259911078702000
P,'1',1651259912569464000
R,'1',1651259912637350000
P,Key.backspace,1651259913986352000
R,Key.backspace,1651259914098313000
P,Key.cmd,1651259915415927000
P,Key.tab,1651259915710671000
R,Key.tab,1651259915900027000
R,Key.cmd,1651259916423389000
R,<0>,1651259916680385000
P,Key.cmd,1651259918882932000
P,Key.tab,1651259919226115000
R,Key.cmd,1651259919465465000
R,Key.tab,1651259919518542000
R,<0>,1651259919721438000
P,'1',1651259920844301000
R,'1',1651259920896066000
P,'s',1651259921209923000
R,'s',1651259921273649000
P,'o',1651259921341763000
R,'o',1651259921431341000
P,'c',1651259921553894000
R,'c',1651259921634276000
P,'i',1651259921683160000
R,'i',1651259921760245000
P,'a',1651259922214158000
R,'a',1651259922281133000
P,'l',1651259922354981000
R,'l',1651259922456219000
P,Key.shift,1651259924243140000
P,'@',1651259924682984000
R,Key.shift,1651259924739027000
R,'2',1651259924810245000
P,'g',1651259925150875000
R,'g',1651259925207214000
P,'m',1651259925301774000
R,'m',1651259925404261000
P,'a',1651259925926713000
R,'a',1651259926045316000
P,'i',1651259926071106000
R,'i',1651259926195155000
P,'l',1651259927286146000
R,'l',1651259927347103000
P,'.',1651259927528985000
R,'.',1651259927605161000
P,'c',1651259927838649000
R,'c',1651259927939321000
P,'o',1651259927972830000
R,'o',1651259928046031000
P,'m',1651259928279886000
P,"','",1651259928290935000
R,"','",1651259928345230000
R,'m',1651259928401183000
P,Key.backspace,1651259929221902000
R,Key.backspace,1651259929292701000
P,Key.shift,1651259935507702000
R,Key.shift,1651259935803757000
P,Key.shift,1651259938132649000
R,Key.shift,1651259938548501000
P,'j',1651259967840515000
R,'j',1651259967881070000
P,'u',1651259968020254000
R,'u',1651259968084363000
P,'s',1651259968174877000
R,'s',1651259968239421000
P,'t',1651259968457324000
R,'t',1651259968516723000
P,Key.space,1651259968613207000
R,Key.space,1651259968686154000
P,'w',1651259968970987000
R,'w',1651259969098857000
P,'a',1651259969110811000
R,'a',1651259969195029000
P,'t',1651259969256763000
R,'t',1651259969313214000
P,'c',1651259969421985000
R,'c',1651259969478024000
P,'j',1651259969657883000
R,'j',1651259969718280000
P,'e',1651259970007112000
P,'d',1651259970038235000
R,'e',1651259970061684000
R,'d',1651259970123094000
P,Key.backspace,1651259970549154000
R,Key.backspace,1651259970621456000
P,Key.backspace,1651259970704045000
R,Key.backspace,1651259970780116000
P,Key.backspace,1651259970851208000
R,Key.backspace,1651259970927259000
P,'h',1651259971429972000
R,'h',1651259971494176000
P,'e',1651259972619963000
R,'e',1651259972798638000
P,'d',1651259972838946000
R,'d',1651259972903315000
P,Key.space,1651259973249809000
R,Key.space,1651259973310105000
P,'t',1651259973933932000
R,'t',1651259974010011000
P,'h',1651259974038718000
R,'h',1651259974143253000
P,'i',1651259974493023000
R,'i',1651259974557049000
P,'s',1651259974693629000
R,'s',1651259974801177000
P,Key.space,1651259974869912000
R,Key.space,1651259974934151000
P,'c',1651259975040824000
R,'c',1651259975124946000
P,'l',1651259975200913000
R,'l',1651259975305132000
P,'i',1651259975454939000
R,'i',1651259975527327000
P,'p',1651259975688922000
R,'p',1651259975769263000
P,Key.space,1651259975932931000
R,Key.space,1651259975967875000
P,'f',1651259976332728000
P,'i',1651259976461191000
R,'f',1651259976468712000
R,'i',1651259976537370000
P,Key.backspace,1651259976959838000
R,Key.backspace,1651259977039782000
P,'r',1651259977212624000
R,'r',1651259977265297000
P,'o',1651259977667664000
R,'o',1651259977738984000
P,'m',1651259977862759000
R,'m',1651259977955106000
P,Key.space,1651259978057418000
R,Key.space,1651259978157818000
P,'t',1651259982511731000
R,'t',1651259982558120000
P,'h',1651259982598547000
R,'h',1651259982682561000
P,'e',1651259982778096000
R,'e',1651259982846148000
P,Key.space,1651259982902386000
R,Key.space,1651259982990142000
P,'m',1651259983384879000
R,'m',1651259983489149000
P,'o',1651259983578248000
R,'o',1651259983666521000
P,'v',1651259984216257000
R,'v',1651259984275910000
P,'i',1651259984326994000
R,'i',1651259984402297000
P,'e',1651259984544340000
R,'e',1651259984612421000
P,Key.space,1651259984722035000
R,Key.space,1651259984814261000
P,'o',1651259985313351000
R,'o',1651259985405262000
P,'u',1651259985519186000
R,'u',1651259985594615000
P,'r',1651259985707917000
R,'r',1651259985764276000
P,Key.space,1651259985840062000
R,Key.space,1651259985904443000
P,'d',1651259986383923000
R,'d',1651259986436496000
P,'e',1651259986660933000
R,'e',1651259986721385000
P,'e',1651259986834226000
R,'e',1651259986893015000
P,'p',1651259987401177000
R,'p',1651259987461293000
P,'e',1651259987617196000
R,'e',1651259987677130000
P,'s',1651259987811023000
R,'s',1651259987875743000
P,'t',1651259987929702000
R,'t',1651259987994445000
P,Key.space,1651259988029080000
R,Key.space,1651259988121376000
P,'f',1651259989133369000
R,'f',1651259989197326000
P,'e',1651259989311898000
P,'a',1651259989404217000
R,'e',1651259989411675000
R,'a',1651259989472216000
P,'r',1651259989533175000
R,'r',1651259989605422000
P,Key.space,1651259989644734000
R,Key.space,1651259989733372000
P,'w',1651259990433121000
R,'w',1651259990498146000
P,'h',1651259990569167000
R,'h',1651259990637236000
P,'e',1651259990744924000
R,'e',1651259990821334000
P,'r',1651259990959974000
R,'r',1651259991016367000
P,'e',1651259991141039000
R,'e',1651259991221439000
P,Key.space,1651259991304109000
R,Key.space,1651259991380235000
P,'c',1651259995765857000
R,'c',1651259995848096000
P,'o',1651259995917891000
R,'o',1651259996009870000
P,'a',1651259997064892000
R,'a',1651259997145079000
P,'c',1651259997638924000
R,'c',1651259997727442000
P,'h',1651259997747724000
R,'h',1651259997828089000
P,Key.space,1651259997946709000
R,Key.space,1651259998035036000
P,'k',1651259998187814000
R,'k',1651259998263816000
P,'e',1651259998388698000
R,'e',1651259998445019000
P,'n',1651259998505070000
R,'n',1651259998569110000
P,Key.space,1651259998744821000
R,Key.space,1651259998817041000
P,'c',1651259999389019000
R,'c',1651259999465059000
