1219,Key.cmd,0,1651851423630518000
1220,Key.tab,0,1651851423782104000
1221,Key.tab,1,1651851423908517000
1222,Key.cmd,1,1651851423964694000
1223,<0>,1,1651851424223650000
1224,'f',0,1651851427274045000
1225,'f',1,1651851427354579000
1226,'a',0,1651851427485759000
1227,'a',1,1651851427626841000
1228,'c',0,1651851427707589000
1229,'c',1,1651851427827939000
1230,'e',0,1651851427951779000
1231,'e',1,1651851428056505000
1232,'b',0,1651851428323524000
1233,'b',1,1651851428409759000
1234,'o',0,1651851428488769000
1235,'o',1,1651851428544985000
1236,'o',0,1651851428621685000
1237,'o',1,1651851428681218000
1238,'k',0,1651851428803644000
1239,'k',1,1651851428883023000
1240,'.',0,1651851429945760000
1241,'.',1,1651851430016789000
1242,'c',0,1651851430197702000
1243,'c',1,1651851430306889000
1244,'o',0,1651851430352700000
1245,'o',1,1651851430513028000
1246,'m',0,1651851430658449000
1247,'m',1,1651851430758678000
1248,Key.enter,0,1651851431148884000
1249,Key.enter,1,1651851431204653000
1250,Key.shift_r,0,1651851452490395000
1251,Key.shift_r,1,1651851453108118000
1252,Key.shift_r,0,1651851454207744000
1253,'I',0,1651851454459661000
1254,'I',1,1651851454587490000
1255,Key.shift_r,1,1651851454607218000
1256,Key.space,0,1651851454947628000
1257,Key.space,1,1651851455047780000
1258,'a',0,1651851456300662000
1259,'a',1,1651851456408933000
1260,'g',0,1651851456726394000
1261,'g',1,1651851456850588000
1262,'r',0,1651851457108332000
1263,'r',1,1651851457198616000
1264,'e',0,1651851457515477000
1265,'e',1,1651851457578908000
1266,'e',0,1651851457674854000
1267,'e',1,1651851457748557000
1268,Key.space,0,1651851457876191000
1269,Key.space,1,1651851457988776000
1270,'t',0,1651851458060825000
1271,'t',1,1651851458145248000
1272,'h',0,1651851458158994000
1273,'h',1,1651851458259559000
1274,'a',0,1651851458346411000
1275,'a',1,1651851458454964000
1276,'t',0,1651851458618369000
1277,'t',1,1651851458682391000
1278,Key.space,0,1651851458720499000
1279,Key.space,1,1651851458832437000
1280,Key.shift_r,0,1651851463264185000
1281,'P',0,1651851463396325000
1282,Key.shift_r,1,1651851463452373000
1283,'p',1,1651851463520470000
1284,'u',0,1651851463691800000
1285,'u',1,1651851463761005000
1286,'t',0,1651851463826274000
1287,'t',1,1651851463878020000
1288,'i',0,1651851464809357000
1289,'i',1,1651851464876412000
1290,'n',0,1651851464926208000
1291,'n',1,1651851465030583000
1292,Key.space,0,1651851465153176000
1293,Key.space,1,1651851465229748000
1294,'s',0,1651851465292286000
1295,'h',0,1651851465400306000
1296,'s',1,1651851465401457000
1297,'h',1,1651851465475013000
1298,'o',0,1651851465548243000
1299,'o',1,1651851465665167000
1300,'u',0,1651851465677668000
1301,'u',1,1651851465786665000
